"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 14:12:20,2
2025-04-09 14:12:21,2
2025-04-09 14:12:22,2
2025-04-09 14:12:23,2
2025-04-09 14:12:24,2
2025-04-09 14:12:25,2
2025-04-09 14:12:26,2
2025-04-09 14:12:27,2
2025-04-09 14:12:28,2
2025-04-09 14:12:29,2
2025-04-09 14:12:30,2
2025-04-09 14:12:31,2
2025-04-09 14:12:32,2
2025-04-09 14:12:33,2
2025-04-09 14:12:34,2
2025-04-09 14:12:35,2
2025-04-09 14:12:36,2
2025-04-09 14:12:37,2
2025-04-09 14:12:38,2
2025-04-09 14:12:39,2
2025-04-09 14:12:40,2
2025-04-09 14:12:41,2
2025-04-09 14:12:42,2
2025-04-09 14:12:43,2
2025-04-09 14:12:44,2
2025-04-09 14:12:45,2
2025-04-09 14:12:46,2
2025-04-09 14:12:47,2
2025-04-09 14:12:48,2
2025-04-09 14:12:49,2
2025-04-09 14:12:50,2
2025-04-09 14:12:51,2
2025-04-09 14:12:52,2
2025-04-09 14:12:53,2
2025-04-09 14:12:54,2
2025-04-09 14:12:55,2
2025-04-09 14:12:56,2
2025-04-09 14:12:57,2
2025-04-09 14:12:58,2
2025-04-09 14:12:59,2
2025-04-09 14:13:00,2
2025-04-09 14:13:01,2
2025-04-09 14:13:02,2
2025-04-09 14:13:03,2
2025-04-09 14:13:04,2
2025-04-09 14:13:05,2
2025-04-09 14:13:06,2
2025-04-09 14:13:07,2
2025-04-09 14:13:08,2
2025-04-09 14:13:09,2
2025-04-09 14:13:10,2
2025-04-09 14:13:11,2
2025-04-09 14:13:12,2
2025-04-09 14:13:13,2
2025-04-09 14:13:14,2
2025-04-09 14:13:15,2
2025-04-09 14:13:16,2
2025-04-09 14:13:17,2
2025-04-09 14:13:18,2
2025-04-09 14:13:19,2
2025-04-09 14:13:20,2
2025-04-09 14:13:21,2
2025-04-09 14:13:22,2
2025-04-09 14:13:23,2
2025-04-09 14:13:24,2
2025-04-09 14:13:25,2
2025-04-09 14:13:26,2
2025-04-09 14:13:27,2
2025-04-09 14:13:28,2
2025-04-09 14:13:29,2
2025-04-09 14:13:30,2
2025-04-09 14:13:31,2
2025-04-09 14:13:32,2
2025-04-09 14:13:33,2
2025-04-09 14:13:34,2
2025-04-09 14:13:35,2
2025-04-09 14:13:36,2
2025-04-09 14:13:37,2
2025-04-09 14:13:38,2
2025-04-09 14:13:39,2
2025-04-09 14:13:40,2
2025-04-09 14:13:41,2
2025-04-09 14:13:42,2
2025-04-09 14:13:43,2
2025-04-09 14:13:44,2
2025-04-09 14:13:45,2
2025-04-09 14:13:46,2
2025-04-09 14:13:47,2
2025-04-09 14:13:48,2
2025-04-09 14:13:49,2
2025-04-09 14:13:50,2
2025-04-09 14:13:51,2
2025-04-09 14:13:52,2
2025-04-09 14:13:53,2
2025-04-09 14:13:54,2
2025-04-09 14:13:55,2
2025-04-09 14:13:56,2
2025-04-09 14:13:57,2
2025-04-09 14:13:58,2
2025-04-09 14:13:59,2
2025-04-09 14:14:00,2
2025-04-09 14:14:01,2
2025-04-09 14:14:02,2
2025-04-09 14:14:03,2
2025-04-09 14:14:04,2
2025-04-09 14:14:05,2
2025-04-09 14:14:06,2
2025-04-09 14:14:07,2
2025-04-09 14:14:08,2
2025-04-09 14:14:09,2
2025-04-09 14:14:10,2
2025-04-09 14:14:11,2
2025-04-09 14:14:12,2
2025-04-09 14:14:13,2
2025-04-09 14:14:14,2
2025-04-09 14:14:15,2
2025-04-09 14:14:16,2
2025-04-09 14:14:17,2
2025-04-09 14:14:18,2
2025-04-09 14:14:19,2
2025-04-09 14:14:20,2
