"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 14:24:11,141.97 MiB
2025-04-09 14:24:12,141.97 MiB
2025-04-09 14:24:13,141.97 MiB
2025-04-09 14:24:14,141.97 MiB
2025-04-09 14:24:15,141.97 MiB
2025-04-09 14:24:16,141.97 MiB
2025-04-09 14:24:17,141.97 MiB
2025-04-09 14:24:18,141.97 MiB
2025-04-09 14:24:19,141.97 MiB
2025-04-09 14:24:20,141.97 MiB
2025-04-09 14:24:21,165.97 MiB
2025-04-09 14:24:22,165.97 MiB
2025-04-09 14:24:23,165.97 MiB
2025-04-09 14:24:24,165.97 MiB
2025-04-09 14:24:25,165.97 MiB
2025-04-09 14:24:26,165.97 MiB
2025-04-09 14:24:27,165.97 MiB
2025-04-09 14:24:28,165.97 MiB
2025-04-09 14:24:29,165.97 MiB
2025-04-09 14:24:30,165.97 MiB
2025-04-09 14:24:31,197.97 MiB
2025-04-09 14:24:32,197.97 MiB
2025-04-09 14:24:33,197.97 MiB
2025-04-09 14:24:34,197.97 MiB
2025-04-09 14:24:35,197.97 MiB
2025-04-09 14:24:36,197.97 MiB
2025-04-09 14:24:37,197.97 MiB
2025-04-09 14:24:38,197.97 MiB
2025-04-09 14:24:39,197.97 MiB
2025-04-09 14:24:40,197.97 MiB
2025-04-09 14:24:41,237.97 MiB
2025-04-09 14:24:42,237.97 MiB
2025-04-09 14:24:43,237.97 MiB
2025-04-09 14:24:44,237.97 MiB
2025-04-09 14:24:45,237.97 MiB
2025-04-09 14:24:46,237.97 MiB
2025-04-09 14:24:47,237.97 MiB
2025-04-09 14:24:48,237.97 MiB
2025-04-09 14:24:49,237.97 MiB
2025-04-09 14:24:50,237.97 MiB
2025-04-09 14:24:51,76.89 MiB
2025-04-09 14:24:52,76.89 MiB
2025-04-09 14:24:53,76.89 MiB
2025-04-09 14:24:54,76.89 MiB
2025-04-09 14:24:55,76.89 MiB
2025-04-09 14:24:56,76.89 MiB
2025-04-09 14:24:57,76.89 MiB
2025-04-09 14:24:58,76.89 MiB
2025-04-09 14:24:59,76.89 MiB
2025-04-09 14:25:00,76.89 MiB
2025-04-09 14:25:01,96.89 MiB
2025-04-09 14:25:02,96.89 MiB
2025-04-09 14:25:03,96.89 MiB
2025-04-09 14:25:04,96.89 MiB
2025-04-09 14:25:05,96.89 MiB
2025-04-09 14:25:06,96.89 MiB
2025-04-09 14:25:07,96.89 MiB
2025-04-09 14:25:08,96.89 MiB
2025-04-09 14:25:09,96.89 MiB
2025-04-09 14:25:10,96.89 MiB
2025-04-09 14:25:11,112.89 MiB
2025-04-09 14:25:12,112.89 MiB
2025-04-09 14:25:13,112.89 MiB
2025-04-09 14:25:14,112.89 MiB
2025-04-09 14:25:15,112.89 MiB
2025-04-09 14:25:16,112.89 MiB
2025-04-09 14:25:17,112.89 MiB
2025-04-09 14:25:18,112.89 MiB
2025-04-09 14:25:19,112.89 MiB
2025-04-09 14:25:20,112.89 MiB
2025-04-09 14:25:21,132.89 MiB
2025-04-09 14:25:22,132.89 MiB
2025-04-09 14:25:23,132.89 MiB
2025-04-09 14:25:24,132.89 MiB
2025-04-09 14:25:25,132.89 MiB
2025-04-09 14:25:26,132.89 MiB
2025-04-09 14:25:27,132.89 MiB
2025-04-09 14:25:28,132.89 MiB
2025-04-09 14:25:29,132.89 MiB
2025-04-09 14:25:30,132.89 MiB
2025-04-09 14:25:31,148.89 MiB
2025-04-09 14:25:32,148.89 MiB
2025-04-09 14:25:33,148.89 MiB
2025-04-09 14:25:34,148.89 MiB
2025-04-09 14:25:35,148.89 MiB
2025-04-09 14:25:36,148.89 MiB
2025-04-09 14:25:37,148.89 MiB
2025-04-09 14:25:38,148.89 MiB
2025-04-09 14:25:39,148.89 MiB
2025-04-09 14:25:40,148.89 MiB
2025-04-09 14:25:41,168.89 MiB
2025-04-09 14:25:42,168.89 MiB
2025-04-09 14:25:43,168.89 MiB
2025-04-09 14:25:44,168.89 MiB
2025-04-09 14:25:45,168.89 MiB
2025-04-09 14:25:46,168.89 MiB
2025-04-09 14:25:47,168.89 MiB
2025-04-09 14:25:48,168.89 MiB
2025-04-09 14:25:49,168.89 MiB
2025-04-09 14:25:50,168.89 MiB
2025-04-09 14:25:51,188.89 MiB
2025-04-09 14:25:52,188.89 MiB
2025-04-09 14:25:53,188.89 MiB
2025-04-09 14:25:54,188.89 MiB
2025-04-09 14:25:55,188.89 MiB
2025-04-09 14:25:56,188.89 MiB
2025-04-09 14:25:57,188.89 MiB
2025-04-09 14:25:58,188.89 MiB
2025-04-09 14:25:59,188.89 MiB
2025-04-09 14:26:00,188.89 MiB
2025-04-09 14:26:01,204.89 MiB
2025-04-09 14:26:02,204.89 MiB
2025-04-09 14:26:03,204.89 MiB
2025-04-09 14:26:04,204.89 MiB
2025-04-09 14:26:05,204.89 MiB
2025-04-09 14:26:06,204.89 MiB
2025-04-09 14:26:07,204.89 MiB
2025-04-09 14:26:08,204.89 MiB
2025-04-09 14:26:09,204.89 MiB
2025-04-09 14:26:10,204.89 MiB
2025-04-09 14:26:11,224.89 MiB
