"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 14:20:28,0.00491
2025-04-09 14:20:30,0.00491
2025-04-09 14:20:32,0.00329
2025-04-09 14:20:34,0.00329
2025-04-09 14:20:36,0.00329
2025-04-09 14:20:38,0.00329
2025-04-09 14:20:40,0.00329
2025-04-09 14:20:42,0.0326
2025-04-09 14:20:44,0.0326
2025-04-09 14:20:46,0.0326
2025-04-09 14:20:48,0.0326
2025-04-09 14:20:50,0.0326
2025-04-09 14:20:52,0.0242
2025-04-09 14:20:54,0.0242
2025-04-09 14:20:56,0.0242
2025-04-09 14:20:58,0.0242
2025-04-09 14:21:00,0.0242
2025-04-09 14:21:02,0.00786
2025-04-09 14:21:04,0.00786
2025-04-09 14:21:06,0.00786
2025-04-09 14:21:08,0.00786
2025-04-09 14:21:10,0.00786
2025-04-09 14:21:12,0.00297
2025-04-09 14:21:14,0.00297
2025-04-09 14:21:16,0.00297
2025-04-09 14:21:18,0.00297
2025-04-09 14:21:20,0.00297
2025-04-09 14:21:22,0.00231
2025-04-09 14:21:24,0.00231
2025-04-09 14:21:26,0.00231
2025-04-09 14:21:28,0.00231
2025-04-09 14:21:30,0.00231
2025-04-09 14:21:32,0.00263
2025-04-09 14:21:34,0.00263
2025-04-09 14:21:36,0.00263
2025-04-09 14:21:38,0.00263
2025-04-09 14:21:40,0.00263
2025-04-09 14:21:42,0.00298
2025-04-09 14:21:44,0.00298
2025-04-09 14:21:46,0.00298
2025-04-09 14:21:48,0.00298
2025-04-09 14:21:50,0.00298
2025-04-09 14:21:52,0.00394
2025-04-09 14:21:54,0.00394
2025-04-09 14:21:56,0.00394
2025-04-09 14:21:58,0.00394
2025-04-09 14:22:00,0.00394
2025-04-09 14:22:02,0.00230
2025-04-09 14:22:04,0.00230
2025-04-09 14:22:06,0.00230
2025-04-09 14:22:08,0.00230
2025-04-09 14:22:10,0.00230
2025-04-09 14:22:12,0.00233
2025-04-09 14:22:14,0.00233
2025-04-09 14:22:16,0.00233
2025-04-09 14:22:18,0.00233
2025-04-09 14:22:20,0.00233
2025-04-09 14:22:22,0.00230
2025-04-09 14:22:24,0.00230
2025-04-09 14:22:26,0.00230
2025-04-09 14:22:28,0.00230
