"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 14:27:42,46
2025-04-09 14:27:44,46
2025-04-09 14:27:46,46
2025-04-09 14:27:48,46
2025-04-09 14:27:50,46
2025-04-09 14:27:52,46
2025-04-09 14:27:54,46
2025-04-09 14:27:56,46
2025-04-09 14:27:58,46
2025-04-09 14:28:00,46
2025-04-09 14:28:02,46
2025-04-09 14:28:04,46
2025-04-09 14:28:06,46
2025-04-09 14:28:08,46
2025-04-09 14:28:10,46
2025-04-09 14:28:12,46
2025-04-09 14:28:14,46
2025-04-09 14:28:16,46
2025-04-09 14:28:18,46
2025-04-09 14:28:20,46
2025-04-09 14:28:22,46
2025-04-09 14:28:24,46
2025-04-09 14:28:26,46
2025-04-09 14:28:28,46
2025-04-09 14:28:30,46
2025-04-09 14:28:32,46
2025-04-09 14:28:34,46
2025-04-09 14:28:36,46
2025-04-09 14:28:38,46
2025-04-09 14:28:40,46
2025-04-09 14:28:42,46
2025-04-09 14:28:44,46
2025-04-09 14:28:46,46
2025-04-09 14:28:48,46
2025-04-09 14:28:50,46
2025-04-09 14:28:52,46
2025-04-09 14:28:54,46
2025-04-09 14:28:56,46
2025-04-09 14:28:58,46
2025-04-09 14:29:00,46
2025-04-09 14:29:02,46
2025-04-09 14:29:04,46
2025-04-09 14:29:06,46
2025-04-09 14:29:08,46
2025-04-09 14:29:10,46
2025-04-09 14:29:12,46
2025-04-09 14:29:14,46
2025-04-09 14:29:16,46
2025-04-09 14:29:18,46
2025-04-09 14:29:20,46
2025-04-09 14:29:22,46
2025-04-09 14:29:24,46
2025-04-09 14:29:26,46
2025-04-09 14:29:28,46
2025-04-09 14:29:30,46
2025-04-09 14:29:32,46
2025-04-09 14:29:34,46
2025-04-09 14:29:36,46
2025-04-09 14:29:38,46
2025-04-09 14:29:40,46
2025-04-09 14:29:42,46
