"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 14:27:42,4
2025-04-09 14:27:43,4
2025-04-09 14:27:44,4
2025-04-09 14:27:45,4
2025-04-09 14:27:46,4
2025-04-09 14:27:47,4
2025-04-09 14:27:48,4
2025-04-09 14:27:49,4
2025-04-09 14:27:50,4
2025-04-09 14:27:51,4
2025-04-09 14:27:52,4
2025-04-09 14:27:53,4
2025-04-09 14:27:54,4
2025-04-09 14:27:55,4
2025-04-09 14:27:56,4
2025-04-09 14:27:57,4
2025-04-09 14:27:58,4
2025-04-09 14:27:59,4
2025-04-09 14:28:00,4
2025-04-09 14:28:01,4
2025-04-09 14:28:02,4
2025-04-09 14:28:03,4
2025-04-09 14:28:04,4
2025-04-09 14:28:05,4
2025-04-09 14:28:06,4
2025-04-09 14:28:07,4
2025-04-09 14:28:08,4
2025-04-09 14:28:09,4
2025-04-09 14:28:10,4
2025-04-09 14:28:11,4
2025-04-09 14:28:12,4
2025-04-09 14:28:13,4
2025-04-09 14:28:14,4
2025-04-09 14:28:15,4
2025-04-09 14:28:16,4
2025-04-09 14:28:17,4
2025-04-09 14:28:18,4
2025-04-09 14:28:19,4
2025-04-09 14:28:20,4
2025-04-09 14:28:21,4
2025-04-09 14:28:22,4
2025-04-09 14:28:23,4
2025-04-09 14:28:24,4
2025-04-09 14:28:25,4
2025-04-09 14:28:26,4
2025-04-09 14:28:27,4
2025-04-09 14:28:28,4
2025-04-09 14:28:29,4
2025-04-09 14:28:30,4
2025-04-09 14:28:31,4
2025-04-09 14:28:32,4
2025-04-09 14:28:33,4
2025-04-09 14:28:34,4
2025-04-09 14:28:35,4
2025-04-09 14:28:36,4
2025-04-09 14:28:37,4
2025-04-09 14:28:38,4
2025-04-09 14:28:39,4
2025-04-09 14:28:40,4
2025-04-09 14:28:41,4
2025-04-09 14:28:42,4
2025-04-09 14:28:43,4
2025-04-09 14:28:44,4
2025-04-09 14:28:45,4
2025-04-09 14:28:46,4
2025-04-09 14:28:47,4
2025-04-09 14:28:48,4
2025-04-09 14:28:49,4
2025-04-09 14:28:50,4
2025-04-09 14:28:51,4
2025-04-09 14:28:52,4
2025-04-09 14:28:53,4
2025-04-09 14:28:54,4
2025-04-09 14:28:55,4
2025-04-09 14:28:56,4
2025-04-09 14:28:57,4
2025-04-09 14:28:58,4
2025-04-09 14:28:59,4
2025-04-09 14:29:00,4
2025-04-09 14:29:01,4
2025-04-09 14:29:02,4
2025-04-09 14:29:03,4
2025-04-09 14:29:04,4
2025-04-09 14:29:05,4
2025-04-09 14:29:06,4
2025-04-09 14:29:07,4
2025-04-09 14:29:08,4
2025-04-09 14:29:09,4
2025-04-09 14:29:10,4
2025-04-09 14:29:11,4
2025-04-09 14:29:12,4
2025-04-09 14:29:13,4
2025-04-09 14:29:14,4
2025-04-09 14:29:15,4
2025-04-09 14:29:16,4
2025-04-09 14:29:17,4
2025-04-09 14:29:18,4
2025-04-09 14:29:19,4
2025-04-09 14:29:20,4
2025-04-09 14:29:21,4
2025-04-09 14:29:22,4
2025-04-09 14:29:23,4
2025-04-09 14:29:24,4
2025-04-09 14:29:25,4
2025-04-09 14:29:26,4
2025-04-09 14:29:27,4
2025-04-09 14:29:28,4
2025-04-09 14:29:29,4
2025-04-09 14:29:30,4
2025-04-09 14:29:31,4
2025-04-09 14:29:32,4
2025-04-09 14:29:33,4
2025-04-09 14:29:34,4
2025-04-09 14:29:35,4
2025-04-09 14:29:36,4
2025-04-09 14:29:37,4
2025-04-09 14:29:38,4
2025-04-09 14:29:39,4
2025-04-09 14:29:40,4
2025-04-09 14:29:41,4
2025-04-09 14:29:42,4
