"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 14:24:10,38
2025-04-09 14:24:12,37
2025-04-09 14:24:14,37
2025-04-09 14:24:16,37
2025-04-09 14:24:18,37
2025-04-09 14:24:20,37
2025-04-09 14:24:22,37
2025-04-09 14:24:24,37
2025-04-09 14:24:26,37
2025-04-09 14:24:28,37
2025-04-09 14:24:30,37
2025-04-09 14:24:32,37
2025-04-09 14:24:34,37
2025-04-09 14:24:36,37
2025-04-09 14:24:38,37
2025-04-09 14:24:40,37
2025-04-09 14:24:42,38
2025-04-09 14:24:44,38
2025-04-09 14:24:46,38
2025-04-09 14:24:48,38
2025-04-09 14:24:50,38
2025-04-09 14:24:52,38
2025-04-09 14:24:54,38
2025-04-09 14:24:56,38
2025-04-09 14:24:58,38
2025-04-09 14:25:00,38
2025-04-09 14:25:02,37
2025-04-09 14:25:04,37
2025-04-09 14:25:06,37
2025-04-09 14:25:08,37
2025-04-09 14:25:10,37
2025-04-09 14:25:12,35
2025-04-09 14:25:14,35
2025-04-09 14:25:16,35
2025-04-09 14:25:18,35
2025-04-09 14:25:20,35
2025-04-09 14:25:22,35
2025-04-09 14:25:24,35
2025-04-09 14:25:26,35
2025-04-09 14:25:28,35
2025-04-09 14:25:30,35
2025-04-09 14:25:32,35
2025-04-09 14:25:34,35
2025-04-09 14:25:36,35
2025-04-09 14:25:38,35
2025-04-09 14:25:40,35
2025-04-09 14:25:42,35
2025-04-09 14:25:44,35
2025-04-09 14:25:46,35
2025-04-09 14:25:48,35
2025-04-09 14:25:50,35
2025-04-09 14:25:52,35
2025-04-09 14:25:54,35
2025-04-09 14:25:56,35
2025-04-09 14:25:58,35
2025-04-09 14:26:00,35
2025-04-09 14:26:02,35
2025-04-09 14:26:04,35
2025-04-09 14:26:06,35
2025-04-09 14:26:08,35
2025-04-09 14:26:10,35
