"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 14:20:28,202.57 MiB
2025-04-09 14:20:29,202.57 MiB
2025-04-09 14:20:30,202.57 MiB
2025-04-09 14:20:31,218.57 MiB
2025-04-09 14:20:32,218.57 MiB
2025-04-09 14:20:33,218.57 MiB
2025-04-09 14:20:34,218.57 MiB
2025-04-09 14:20:35,218.57 MiB
2025-04-09 14:20:36,218.57 MiB
2025-04-09 14:20:37,218.57 MiB
2025-04-09 14:20:38,218.57 MiB
2025-04-09 14:20:39,218.57 MiB
2025-04-09 14:20:40,218.57 MiB
2025-04-09 14:20:41,90.62 MiB
2025-04-09 14:20:42,90.62 MiB
2025-04-09 14:20:43,90.62 MiB
2025-04-09 14:20:44,90.62 MiB
2025-04-09 14:20:45,90.62 MiB
2025-04-09 14:20:46,90.62 MiB
2025-04-09 14:20:47,90.62 MiB
2025-04-09 14:20:48,90.62 MiB
2025-04-09 14:20:49,90.62 MiB
2025-04-09 14:20:50,90.62 MiB
2025-04-09 14:20:51,130.62 MiB
2025-04-09 14:20:52,130.62 MiB
2025-04-09 14:20:53,130.62 MiB
2025-04-09 14:20:54,130.62 MiB
2025-04-09 14:20:55,130.62 MiB
2025-04-09 14:20:56,130.62 MiB
2025-04-09 14:20:57,130.62 MiB
2025-04-09 14:20:58,130.62 MiB
2025-04-09 14:20:59,130.62 MiB
2025-04-09 14:21:00,130.62 MiB
2025-04-09 14:21:01,150.62 MiB
2025-04-09 14:21:02,150.62 MiB
2025-04-09 14:21:03,150.62 MiB
2025-04-09 14:21:04,150.62 MiB
2025-04-09 14:21:05,150.62 MiB
2025-04-09 14:21:06,150.62 MiB
2025-04-09 14:21:07,150.62 MiB
2025-04-09 14:21:08,150.62 MiB
2025-04-09 14:21:09,150.62 MiB
2025-04-09 14:21:10,150.62 MiB
2025-04-09 14:21:11,166.62 MiB
2025-04-09 14:21:12,166.62 MiB
2025-04-09 14:21:13,166.62 MiB
2025-04-09 14:21:14,166.62 MiB
2025-04-09 14:21:15,166.62 MiB
2025-04-09 14:21:16,166.62 MiB
2025-04-09 14:21:17,166.62 MiB
2025-04-09 14:21:18,166.62 MiB
2025-04-09 14:21:19,166.62 MiB
2025-04-09 14:21:20,166.62 MiB
2025-04-09 14:21:21,186.62 MiB
2025-04-09 14:21:22,186.62 MiB
2025-04-09 14:21:23,186.62 MiB
2025-04-09 14:21:24,186.62 MiB
2025-04-09 14:21:25,186.62 MiB
2025-04-09 14:21:26,186.62 MiB
2025-04-09 14:21:27,186.62 MiB
2025-04-09 14:21:28,186.62 MiB
2025-04-09 14:21:29,186.62 MiB
2025-04-09 14:21:30,186.62 MiB
2025-04-09 14:21:31,206.62 MiB
2025-04-09 14:21:32,206.62 MiB
2025-04-09 14:21:33,206.62 MiB
2025-04-09 14:21:34,206.62 MiB
2025-04-09 14:21:35,206.62 MiB
2025-04-09 14:21:36,206.62 MiB
2025-04-09 14:21:37,206.62 MiB
2025-04-09 14:21:38,206.62 MiB
2025-04-09 14:21:39,206.62 MiB
2025-04-09 14:21:40,206.62 MiB
2025-04-09 14:21:41,222.62 MiB
2025-04-09 14:21:42,222.62 MiB
2025-04-09 14:21:43,222.62 MiB
2025-04-09 14:21:44,222.62 MiB
2025-04-09 14:21:45,222.62 MiB
2025-04-09 14:21:46,222.62 MiB
2025-04-09 14:21:47,222.62 MiB
2025-04-09 14:21:48,222.62 MiB
2025-04-09 14:21:49,222.62 MiB
2025-04-09 14:21:50,222.62 MiB
2025-04-09 14:21:51,69.01 MiB
2025-04-09 14:21:52,69.01 MiB
2025-04-09 14:21:53,69.01 MiB
2025-04-09 14:21:54,69.01 MiB
2025-04-09 14:21:55,69.01 MiB
2025-04-09 14:21:56,69.01 MiB
2025-04-09 14:21:57,69.01 MiB
2025-04-09 14:21:58,69.01 MiB
2025-04-09 14:21:59,69.01 MiB
2025-04-09 14:22:00,69.01 MiB
2025-04-09 14:22:01,81.01 MiB
2025-04-09 14:22:02,81.01 MiB
2025-04-09 14:22:03,81.01 MiB
2025-04-09 14:22:04,81.01 MiB
2025-04-09 14:22:05,81.01 MiB
2025-04-09 14:22:06,81.01 MiB
2025-04-09 14:22:07,81.01 MiB
2025-04-09 14:22:08,81.01 MiB
2025-04-09 14:22:09,81.01 MiB
2025-04-09 14:22:10,81.01 MiB
2025-04-09 14:22:11,101.01 MiB
2025-04-09 14:22:12,101.01 MiB
2025-04-09 14:22:13,101.01 MiB
2025-04-09 14:22:14,101.01 MiB
2025-04-09 14:22:15,101.01 MiB
2025-04-09 14:22:16,101.01 MiB
2025-04-09 14:22:17,101.01 MiB
2025-04-09 14:22:18,101.01 MiB
2025-04-09 14:22:19,101.01 MiB
2025-04-09 14:22:20,101.01 MiB
2025-04-09 14:22:21,121.01 MiB
2025-04-09 14:22:22,121.01 MiB
2025-04-09 14:22:23,121.01 MiB
2025-04-09 14:22:24,121.01 MiB
2025-04-09 14:22:25,121.01 MiB
2025-04-09 14:22:26,121.01 MiB
2025-04-09 14:22:27,121.01 MiB
2025-04-09 14:22:28,121.01 MiB
