"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 14:20:28,35
2025-04-09 14:20:30,35
2025-04-09 14:20:32,35
2025-04-09 14:20:34,35
2025-04-09 14:20:36,35
2025-04-09 14:20:38,35
2025-04-09 14:20:40,35
2025-04-09 14:20:42,41
2025-04-09 14:20:44,41
2025-04-09 14:20:46,41
2025-04-09 14:20:48,41
2025-04-09 14:20:50,41
2025-04-09 14:20:52,41
2025-04-09 14:20:54,41
2025-04-09 14:20:56,41
2025-04-09 14:20:58,41
2025-04-09 14:21:00,41
2025-04-09 14:21:02,41
2025-04-09 14:21:04,41
2025-04-09 14:21:06,41
2025-04-09 14:21:08,41
2025-04-09 14:21:10,41
2025-04-09 14:21:12,36
2025-04-09 14:21:14,36
2025-04-09 14:21:16,36
2025-04-09 14:21:18,36
2025-04-09 14:21:20,36
2025-04-09 14:21:22,36
2025-04-09 14:21:24,36
2025-04-09 14:21:26,36
2025-04-09 14:21:28,36
2025-04-09 14:21:30,36
2025-04-09 14:21:32,35
2025-04-09 14:21:34,35
2025-04-09 14:21:36,35
2025-04-09 14:21:38,35
2025-04-09 14:21:40,35
2025-04-09 14:21:42,35
2025-04-09 14:21:44,35
2025-04-09 14:21:46,35
2025-04-09 14:21:48,35
2025-04-09 14:21:50,35
2025-04-09 14:21:52,35
2025-04-09 14:21:54,35
2025-04-09 14:21:56,35
2025-04-09 14:21:58,35
2025-04-09 14:22:00,35
2025-04-09 14:22:02,35
2025-04-09 14:22:04,35
2025-04-09 14:22:06,35
2025-04-09 14:22:08,35
2025-04-09 14:22:10,35
2025-04-09 14:22:12,34
2025-04-09 14:22:14,34
2025-04-09 14:22:16,34
2025-04-09 14:22:18,34
2025-04-09 14:22:20,34
2025-04-09 14:22:22,34
2025-04-09 14:22:24,34
2025-04-09 14:22:26,34
2025-04-09 14:22:28,34
