"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:13:24,0.00249
2025-04-09 11:13:26,0.00249
2025-04-09 11:13:28,0.00249
2025-04-09 11:13:30,0.00217
2025-04-09 11:13:32,0.00217
2025-04-09 11:13:34,0.00217
2025-04-09 11:13:36,0.00217
2025-04-09 11:13:38,0.00217
2025-04-09 11:13:40,0.0170
2025-04-09 11:13:42,0.0170
2025-04-09 11:13:44,0.0170
2025-04-09 11:13:46,0.0170
2025-04-09 11:13:48,0.0170
2025-04-09 11:13:50,0.0346
2025-04-09 11:13:52,0.0346
2025-04-09 11:13:54,0.0346
2025-04-09 11:13:56,0.0346
2025-04-09 11:13:58,0.0346
2025-04-09 11:14:00,0.00224
2025-04-09 11:14:02,0.00224
2025-04-09 11:14:04,0.00224
2025-04-09 11:14:06,0.00224
2025-04-09 11:14:08,0.00224
2025-04-09 11:14:10,0.00289
2025-04-09 11:14:12,0.00289
2025-04-09 11:14:14,0.00289
2025-04-09 11:14:16,0.00289
2025-04-09 11:14:18,0.00289
2025-04-09 11:14:20,0.00223
2025-04-09 11:14:22,0.00223
2025-04-09 11:14:24,0.00223
2025-04-09 11:14:26,0.00223
2025-04-09 11:14:28,0.00223
2025-04-09 11:14:30,0.00190
2025-04-09 11:14:32,0.00190
2025-04-09 11:14:34,0.00190
2025-04-09 11:14:36,0.00190
2025-04-09 11:14:38,0.00190
2025-04-09 11:14:40,0.00353
2025-04-09 11:14:42,0.00353
2025-04-09 11:14:44,0.00353
2025-04-09 11:14:46,0.00353
2025-04-09 11:14:48,0.00353
2025-04-09 11:14:50,0.00191
2025-04-09 11:14:52,0.00191
2025-04-09 11:14:54,0.00191
2025-04-09 11:14:56,0.00191
2025-04-09 11:14:58,0.00191
2025-04-09 11:15:00,0.00545
2025-04-09 11:15:02,0.00545
2025-04-09 11:15:04,0.00545
2025-04-09 11:15:06,0.00545
2025-04-09 11:15:08,0.00545
2025-04-09 11:15:10,0.00252
2025-04-09 11:15:12,0.00252
2025-04-09 11:15:14,0.00252
2025-04-09 11:15:16,0.00252
2025-04-09 11:15:18,0.00252
2025-04-09 11:15:20,0.00192
2025-04-09 11:15:22,0.00192
2025-04-09 11:15:24,0.00192
