"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:17:20,31
2025-04-09 11:17:22,31
2025-04-09 11:17:24,31
2025-04-09 11:17:26,31
2025-04-09 11:17:28,31
2025-04-09 11:17:30,33
2025-04-09 11:17:32,33
2025-04-09 11:17:34,33
2025-04-09 11:17:36,33
2025-04-09 11:17:38,33
2025-04-09 11:17:40,34
2025-04-09 11:17:42,34
2025-04-09 11:17:44,34
2025-04-09 11:17:46,34
2025-04-09 11:17:48,34
2025-04-09 11:17:50,34
2025-04-09 11:17:52,34
2025-04-09 11:17:54,34
2025-04-09 11:17:56,34
2025-04-09 11:17:58,34
2025-04-09 11:18:00,33
2025-04-09 11:18:02,33
2025-04-09 11:18:04,33
2025-04-09 11:18:06,33
2025-04-09 11:18:08,33
2025-04-09 11:18:10,31
2025-04-09 11:18:12,31
2025-04-09 11:18:14,31
2025-04-09 11:18:16,31
2025-04-09 11:18:18,31
2025-04-09 11:18:20,31
2025-04-09 11:18:22,31
2025-04-09 11:18:24,31
2025-04-09 11:18:26,31
2025-04-09 11:18:28,31
2025-04-09 11:18:30,31
2025-04-09 11:18:32,31
2025-04-09 11:18:34,31
2025-04-09 11:18:36,31
2025-04-09 11:18:38,31
2025-04-09 11:18:40,35
2025-04-09 11:18:42,35
2025-04-09 11:18:44,35
2025-04-09 11:18:46,35
2025-04-09 11:18:48,35
2025-04-09 11:18:50,35
2025-04-09 11:18:52,35
2025-04-09 11:18:54,35
2025-04-09 11:18:56,35
2025-04-09 11:18:58,35
2025-04-09 11:19:00,35
2025-04-09 11:19:02,35
2025-04-09 11:19:04,35
2025-04-09 11:19:06,35
2025-04-09 11:19:08,35
2025-04-09 11:19:10,34
2025-04-09 11:19:12,34
2025-04-09 11:19:14,34
2025-04-09 11:19:16,34
2025-04-09 11:19:18,34
2025-04-09 11:19:20,34
