"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:20:22,168.91 MiB
2025-04-09 11:20:23,168.91 MiB
2025-04-09 11:20:24,168.91 MiB
2025-04-09 11:20:25,168.91 MiB
2025-04-09 11:20:26,168.91 MiB
2025-04-09 11:20:27,168.91 MiB
2025-04-09 11:20:28,168.91 MiB
2025-04-09 11:20:29,103.74 MiB
2025-04-09 11:20:30,103.74 MiB
2025-04-09 11:20:31,103.74 MiB
2025-04-09 11:20:32,103.74 MiB
2025-04-09 11:20:33,103.74 MiB
2025-04-09 11:20:34,103.74 MiB
2025-04-09 11:20:35,103.74 MiB
2025-04-09 11:20:36,103.74 MiB
2025-04-09 11:20:37,103.74 MiB
2025-04-09 11:20:38,103.74 MiB
2025-04-09 11:20:39,147.74 MiB
2025-04-09 11:20:40,147.74 MiB
2025-04-09 11:20:41,147.74 MiB
2025-04-09 11:20:42,147.74 MiB
2025-04-09 11:20:43,147.74 MiB
2025-04-09 11:20:44,147.74 MiB
2025-04-09 11:20:45,147.74 MiB
2025-04-09 11:20:46,147.74 MiB
2025-04-09 11:20:47,147.74 MiB
2025-04-09 11:20:48,147.74 MiB
2025-04-09 11:20:49,163.74 MiB
2025-04-09 11:20:50,163.74 MiB
2025-04-09 11:20:51,163.74 MiB
2025-04-09 11:20:52,163.74 MiB
2025-04-09 11:20:53,163.74 MiB
2025-04-09 11:20:54,163.74 MiB
2025-04-09 11:20:55,163.74 MiB
2025-04-09 11:20:56,163.74 MiB
2025-04-09 11:20:57,163.74 MiB
2025-04-09 11:20:58,163.74 MiB
2025-04-09 11:20:59,91.34 MiB
2025-04-09 11:21:00,91.34 MiB
2025-04-09 11:21:01,91.34 MiB
2025-04-09 11:21:02,91.34 MiB
2025-04-09 11:21:03,91.34 MiB
2025-04-09 11:21:04,91.34 MiB
2025-04-09 11:21:05,91.34 MiB
2025-04-09 11:21:06,91.34 MiB
2025-04-09 11:21:07,91.34 MiB
2025-04-09 11:21:08,91.34 MiB
2025-04-09 11:21:09,103.34 MiB
2025-04-09 11:21:10,103.34 MiB
2025-04-09 11:21:11,103.34 MiB
2025-04-09 11:21:12,103.34 MiB
2025-04-09 11:21:13,103.34 MiB
2025-04-09 11:21:14,103.34 MiB
2025-04-09 11:21:15,103.34 MiB
2025-04-09 11:21:16,103.34 MiB
2025-04-09 11:21:17,103.34 MiB
2025-04-09 11:21:18,103.34 MiB
2025-04-09 11:21:19,115.34 MiB
2025-04-09 11:21:20,115.34 MiB
2025-04-09 11:21:21,115.34 MiB
2025-04-09 11:21:22,115.34 MiB
2025-04-09 11:21:23,115.34 MiB
2025-04-09 11:21:24,115.34 MiB
2025-04-09 11:21:25,115.34 MiB
2025-04-09 11:21:26,115.34 MiB
2025-04-09 11:21:27,115.34 MiB
2025-04-09 11:21:28,115.34 MiB
2025-04-09 11:21:29,127.34 MiB
2025-04-09 11:21:30,127.34 MiB
2025-04-09 11:21:31,127.34 MiB
2025-04-09 11:21:32,127.34 MiB
2025-04-09 11:21:33,127.34 MiB
2025-04-09 11:21:34,127.34 MiB
2025-04-09 11:21:35,127.34 MiB
2025-04-09 11:21:36,127.34 MiB
2025-04-09 11:21:37,127.34 MiB
2025-04-09 11:21:38,127.34 MiB
2025-04-09 11:21:39,143.34 MiB
2025-04-09 11:21:40,143.34 MiB
2025-04-09 11:21:41,143.34 MiB
2025-04-09 11:21:42,143.34 MiB
2025-04-09 11:21:43,143.34 MiB
2025-04-09 11:21:44,143.34 MiB
2025-04-09 11:21:45,143.34 MiB
2025-04-09 11:21:46,143.34 MiB
2025-04-09 11:21:47,143.34 MiB
2025-04-09 11:21:48,143.34 MiB
2025-04-09 11:21:49,155.34 MiB
2025-04-09 11:21:50,155.34 MiB
2025-04-09 11:21:51,155.34 MiB
2025-04-09 11:21:52,155.34 MiB
2025-04-09 11:21:53,155.34 MiB
2025-04-09 11:21:54,155.34 MiB
2025-04-09 11:21:55,155.34 MiB
2025-04-09 11:21:56,155.34 MiB
2025-04-09 11:21:57,155.34 MiB
2025-04-09 11:21:58,155.34 MiB
2025-04-09 11:21:59,167.34 MiB
2025-04-09 11:22:00,167.34 MiB
2025-04-09 11:22:01,167.34 MiB
2025-04-09 11:22:02,167.34 MiB
2025-04-09 11:22:03,167.34 MiB
2025-04-09 11:22:04,167.34 MiB
2025-04-09 11:22:05,167.34 MiB
2025-04-09 11:22:06,167.34 MiB
2025-04-09 11:22:07,167.34 MiB
2025-04-09 11:22:08,167.34 MiB
2025-04-09 11:22:09,100.89 MiB
2025-04-09 11:22:10,100.89 MiB
2025-04-09 11:22:11,100.89 MiB
2025-04-09 11:22:12,100.89 MiB
2025-04-09 11:22:13,100.89 MiB
2025-04-09 11:22:14,100.89 MiB
2025-04-09 11:22:15,100.89 MiB
2025-04-09 11:22:16,100.89 MiB
2025-04-09 11:22:17,100.89 MiB
2025-04-09 11:22:18,100.89 MiB
2025-04-09 11:22:19,108.89 MiB
2025-04-09 11:22:20,108.89 MiB
2025-04-09 11:22:21,108.89 MiB
2025-04-09 11:22:22,108.89 MiB
