"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:13:24,34
2025-04-09 11:13:26,34
2025-04-09 11:13:28,34
2025-04-09 11:13:30,34
2025-04-09 11:13:32,34
2025-04-09 11:13:34,34
2025-04-09 11:13:36,34
2025-04-09 11:13:38,34
2025-04-09 11:13:40,35
2025-04-09 11:13:42,35
2025-04-09 11:13:44,35
2025-04-09 11:13:46,35
2025-04-09 11:13:48,35
2025-04-09 11:13:50,35
2025-04-09 11:13:52,35
2025-04-09 11:13:54,35
2025-04-09 11:13:56,35
2025-04-09 11:13:58,35
2025-04-09 11:14:00,35
2025-04-09 11:14:02,35
2025-04-09 11:14:04,35
2025-04-09 11:14:06,35
2025-04-09 11:14:08,35
2025-04-09 11:14:10,35
2025-04-09 11:14:12,35
2025-04-09 11:14:14,35
2025-04-09 11:14:16,35
2025-04-09 11:14:18,35
2025-04-09 11:14:20,35
2025-04-09 11:14:22,35
2025-04-09 11:14:24,35
2025-04-09 11:14:26,35
2025-04-09 11:14:28,35
2025-04-09 11:14:30,35
2025-04-09 11:14:32,35
2025-04-09 11:14:34,35
2025-04-09 11:14:36,35
2025-04-09 11:14:38,35
2025-04-09 11:14:40,35
2025-04-09 11:14:42,35
2025-04-09 11:14:44,35
2025-04-09 11:14:46,35
2025-04-09 11:14:48,35
2025-04-09 11:14:50,35
2025-04-09 11:14:52,35
2025-04-09 11:14:54,35
2025-04-09 11:14:56,35
2025-04-09 11:14:58,35
2025-04-09 11:15:00,35
2025-04-09 11:15:02,35
2025-04-09 11:15:04,35
2025-04-09 11:15:06,35
2025-04-09 11:15:08,35
2025-04-09 11:15:10,35
2025-04-09 11:15:12,35
2025-04-09 11:15:14,35
2025-04-09 11:15:16,35
2025-04-09 11:15:18,35
2025-04-09 11:15:20,35
2025-04-09 11:15:22,35
2025-04-09 11:15:24,35
