"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:05:24,26
2025-04-09 11:05:26,26
2025-04-09 11:05:28,26
2025-04-09 11:05:30,27
2025-04-09 11:05:32,27
2025-04-09 11:05:34,27
2025-04-09 11:05:36,27
2025-04-09 11:05:38,27
2025-04-09 11:05:40,28
2025-04-09 11:05:42,28
2025-04-09 11:05:44,28
2025-04-09 11:05:46,28
2025-04-09 11:05:48,28
2025-04-09 11:05:50,28
2025-04-09 11:05:52,28
2025-04-09 11:05:54,28
2025-04-09 11:05:56,28
2025-04-09 11:05:58,28
2025-04-09 11:06:00,28
2025-04-09 11:06:02,28
2025-04-09 11:06:04,28
2025-04-09 11:06:06,28
2025-04-09 11:06:08,28
2025-04-09 11:06:10,26
2025-04-09 11:06:12,26
2025-04-09 11:06:14,26
2025-04-09 11:06:16,26
2025-04-09 11:06:18,26
2025-04-09 11:06:20,26
2025-04-09 11:06:22,26
2025-04-09 11:06:24,26
2025-04-09 11:06:26,26
2025-04-09 11:06:28,26
2025-04-09 11:06:30,26
2025-04-09 11:06:32,26
2025-04-09 11:06:34,26
2025-04-09 11:06:36,26
2025-04-09 11:06:38,26
2025-04-09 11:06:40,31
2025-04-09 11:06:42,31
2025-04-09 11:06:44,31
2025-04-09 11:06:46,31
2025-04-09 11:06:48,31
2025-04-09 11:06:50,31
2025-04-09 11:06:52,31
2025-04-09 11:06:54,31
2025-04-09 11:06:56,31
2025-04-09 11:06:58,31
2025-04-09 11:07:00,31
2025-04-09 11:07:02,31
2025-04-09 11:07:04,31
2025-04-09 11:07:06,31
2025-04-09 11:07:08,31
2025-04-09 11:07:10,30
2025-04-09 11:07:12,30
2025-04-09 11:07:14,30
2025-04-09 11:07:16,30
2025-04-09 11:07:18,30
2025-04-09 11:07:20,30
2025-04-09 11:07:22,30
2025-04-09 11:07:24,30
