"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 11:17:21,2
2025-04-09 11:17:22,2
2025-04-09 11:17:23,2
2025-04-09 11:17:24,2
2025-04-09 11:17:25,2
2025-04-09 11:17:26,2
2025-04-09 11:17:27,2
2025-04-09 11:17:28,2
2025-04-09 11:17:29,2
2025-04-09 11:17:30,2
2025-04-09 11:17:31,2
2025-04-09 11:17:32,2
2025-04-09 11:17:33,2
2025-04-09 11:17:34,2
2025-04-09 11:17:35,2
2025-04-09 11:17:36,2
2025-04-09 11:17:37,2
2025-04-09 11:17:38,2
2025-04-09 11:17:39,2
2025-04-09 11:17:40,2
2025-04-09 11:17:41,2
2025-04-09 11:17:42,2
2025-04-09 11:17:43,2
2025-04-09 11:17:44,2
2025-04-09 11:17:45,2
2025-04-09 11:17:46,2
2025-04-09 11:17:47,2
2025-04-09 11:17:48,2
2025-04-09 11:17:49,2
2025-04-09 11:17:50,2
2025-04-09 11:17:51,2
2025-04-09 11:17:52,2
2025-04-09 11:17:53,2
2025-04-09 11:17:54,2
2025-04-09 11:17:55,2
2025-04-09 11:17:56,2
2025-04-09 11:17:57,2
2025-04-09 11:17:58,2
2025-04-09 11:17:59,2
2025-04-09 11:18:00,2
2025-04-09 11:18:01,2
2025-04-09 11:18:02,2
2025-04-09 11:18:03,2
2025-04-09 11:18:04,2
2025-04-09 11:18:05,2
2025-04-09 11:18:06,2
2025-04-09 11:18:07,2
2025-04-09 11:18:08,2
2025-04-09 11:18:09,2
2025-04-09 11:18:10,2
2025-04-09 11:18:11,2
2025-04-09 11:18:12,2
2025-04-09 11:18:13,2
2025-04-09 11:18:14,2
2025-04-09 11:18:15,2
2025-04-09 11:18:16,2
2025-04-09 11:18:17,2
2025-04-09 11:18:18,2
2025-04-09 11:18:19,2
2025-04-09 11:18:20,2
2025-04-09 11:18:21,2
2025-04-09 11:18:22,2
2025-04-09 11:18:23,2
2025-04-09 11:18:24,2
2025-04-09 11:18:25,2
2025-04-09 11:18:26,2
2025-04-09 11:18:27,2
2025-04-09 11:18:28,2
2025-04-09 11:18:29,2
2025-04-09 11:18:30,2
2025-04-09 11:18:31,2
2025-04-09 11:18:32,2
2025-04-09 11:18:33,2
2025-04-09 11:18:34,2
2025-04-09 11:18:35,2
2025-04-09 11:18:36,2
2025-04-09 11:18:37,2
2025-04-09 11:18:38,2
2025-04-09 11:18:39,2
2025-04-09 11:18:40,2
2025-04-09 11:18:41,2
2025-04-09 11:18:42,2
2025-04-09 11:18:43,2
2025-04-09 11:18:44,2
2025-04-09 11:18:45,2
2025-04-09 11:18:46,2
2025-04-09 11:18:47,2
2025-04-09 11:18:48,2
2025-04-09 11:18:49,2
2025-04-09 11:18:50,2
2025-04-09 11:18:51,2
2025-04-09 11:18:52,2
2025-04-09 11:18:53,2
2025-04-09 11:18:54,2
2025-04-09 11:18:55,2
2025-04-09 11:18:56,2
2025-04-09 11:18:57,2
2025-04-09 11:18:58,2
2025-04-09 11:18:59,2
2025-04-09 11:19:00,2
2025-04-09 11:19:01,2
2025-04-09 11:19:02,2
2025-04-09 11:19:03,2
2025-04-09 11:19:04,2
2025-04-09 11:19:05,2
2025-04-09 11:19:06,2
2025-04-09 11:19:07,2
2025-04-09 11:19:08,2
2025-04-09 11:19:09,2
2025-04-09 11:19:10,2
2025-04-09 11:19:11,2
2025-04-09 11:19:12,2
2025-04-09 11:19:13,2
2025-04-09 11:19:14,2
2025-04-09 11:19:15,2
2025-04-09 11:19:16,2
2025-04-09 11:19:17,2
2025-04-09 11:19:18,2
2025-04-09 11:19:19,2
2025-04-09 11:19:20,2
2025-04-09 11:19:21,2
