"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:09:22,74.96 MiB
2025-04-09 11:09:23,74.96 MiB
2025-04-09 11:09:24,74.96 MiB
2025-04-09 11:09:25,74.96 MiB
2025-04-09 11:09:26,74.96 MiB
2025-04-09 11:09:27,74.96 MiB
2025-04-09 11:09:28,74.96 MiB
2025-04-09 11:09:29,90.96 MiB
2025-04-09 11:09:30,90.96 MiB
2025-04-09 11:09:31,90.96 MiB
2025-04-09 11:09:32,90.96 MiB
2025-04-09 11:09:33,90.96 MiB
2025-04-09 11:09:34,90.96 MiB
2025-04-09 11:09:35,90.96 MiB
2025-04-09 11:09:36,90.96 MiB
2025-04-09 11:09:37,90.96 MiB
2025-04-09 11:09:38,90.96 MiB
2025-04-09 11:09:39,138.96 MiB
2025-04-09 11:09:40,138.96 MiB
2025-04-09 11:09:41,138.96 MiB
2025-04-09 11:09:42,138.96 MiB
2025-04-09 11:09:43,138.96 MiB
2025-04-09 11:09:44,138.96 MiB
2025-04-09 11:09:45,138.96 MiB
2025-04-09 11:09:46,138.96 MiB
2025-04-09 11:09:47,138.96 MiB
2025-04-09 11:09:48,138.96 MiB
2025-04-09 11:09:49,150.96 MiB
2025-04-09 11:09:50,150.96 MiB
2025-04-09 11:09:51,150.96 MiB
2025-04-09 11:09:52,150.96 MiB
2025-04-09 11:09:53,150.96 MiB
2025-04-09 11:09:54,150.96 MiB
2025-04-09 11:09:55,150.96 MiB
2025-04-09 11:09:56,150.96 MiB
2025-04-09 11:09:57,150.96 MiB
2025-04-09 11:09:58,150.96 MiB
2025-04-09 11:09:59,162.96 MiB
2025-04-09 11:10:00,162.96 MiB
2025-04-09 11:10:01,162.96 MiB
2025-04-09 11:10:02,162.96 MiB
2025-04-09 11:10:03,162.96 MiB
2025-04-09 11:10:04,162.96 MiB
2025-04-09 11:10:05,162.96 MiB
2025-04-09 11:10:06,162.96 MiB
2025-04-09 11:10:07,162.96 MiB
2025-04-09 11:10:08,162.96 MiB
2025-04-09 11:10:09,75.57 MiB
2025-04-09 11:10:10,75.57 MiB
2025-04-09 11:10:11,75.57 MiB
2025-04-09 11:10:12,75.57 MiB
2025-04-09 11:10:13,75.57 MiB
2025-04-09 11:10:14,75.57 MiB
2025-04-09 11:10:15,75.57 MiB
2025-04-09 11:10:16,75.57 MiB
2025-04-09 11:10:17,75.57 MiB
2025-04-09 11:10:18,75.57 MiB
2025-04-09 11:10:19,87.57 MiB
2025-04-09 11:10:20,87.57 MiB
2025-04-09 11:10:21,87.57 MiB
2025-04-09 11:10:22,87.57 MiB
2025-04-09 11:10:23,87.57 MiB
2025-04-09 11:10:24,87.57 MiB
2025-04-09 11:10:25,87.57 MiB
2025-04-09 11:10:26,87.57 MiB
2025-04-09 11:10:27,87.57 MiB
2025-04-09 11:10:28,87.57 MiB
2025-04-09 11:10:29,103.57 MiB
2025-04-09 11:10:30,103.57 MiB
2025-04-09 11:10:31,103.57 MiB
2025-04-09 11:10:32,103.57 MiB
2025-04-09 11:10:33,103.57 MiB
2025-04-09 11:10:34,103.57 MiB
2025-04-09 11:10:35,103.57 MiB
2025-04-09 11:10:36,103.57 MiB
2025-04-09 11:10:37,103.57 MiB
2025-04-09 11:10:38,103.57 MiB
2025-04-09 11:10:39,115.57 MiB
2025-04-09 11:10:40,115.57 MiB
2025-04-09 11:10:41,115.57 MiB
2025-04-09 11:10:42,115.57 MiB
2025-04-09 11:10:43,115.57 MiB
2025-04-09 11:10:44,115.57 MiB
2025-04-09 11:10:45,115.57 MiB
2025-04-09 11:10:46,115.57 MiB
2025-04-09 11:10:47,115.57 MiB
2025-04-09 11:10:48,115.57 MiB
2025-04-09 11:10:49,127.57 MiB
2025-04-09 11:10:50,127.57 MiB
2025-04-09 11:10:51,127.57 MiB
2025-04-09 11:10:52,127.57 MiB
2025-04-09 11:10:53,127.57 MiB
2025-04-09 11:10:54,127.57 MiB
2025-04-09 11:10:55,127.57 MiB
2025-04-09 11:10:56,127.57 MiB
2025-04-09 11:10:57,127.57 MiB
2025-04-09 11:10:58,127.57 MiB
2025-04-09 11:10:59,143.57 MiB
2025-04-09 11:11:00,143.57 MiB
2025-04-09 11:11:01,143.57 MiB
2025-04-09 11:11:02,143.57 MiB
2025-04-09 11:11:03,143.57 MiB
2025-04-09 11:11:04,143.57 MiB
2025-04-09 11:11:05,143.57 MiB
2025-04-09 11:11:06,143.57 MiB
2025-04-09 11:11:07,143.57 MiB
2025-04-09 11:11:08,143.57 MiB
2025-04-09 11:11:09,155.57 MiB
2025-04-09 11:11:10,155.57 MiB
2025-04-09 11:11:11,155.57 MiB
2025-04-09 11:11:12,155.57 MiB
2025-04-09 11:11:13,155.57 MiB
2025-04-09 11:11:14,155.57 MiB
2025-04-09 11:11:15,155.57 MiB
2025-04-09 11:11:16,155.57 MiB
2025-04-09 11:11:17,155.57 MiB
2025-04-09 11:11:18,155.57 MiB
2025-04-09 11:11:19,70.79 MiB
2025-04-09 11:11:20,70.79 MiB
2025-04-09 11:11:21,70.79 MiB
2025-04-09 11:11:22,70.79 MiB
