"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:09:22,34
2025-04-09 11:09:24,34
2025-04-09 11:09:26,34
2025-04-09 11:09:28,34
2025-04-09 11:09:30,34
2025-04-09 11:09:32,34
2025-04-09 11:09:34,34
2025-04-09 11:09:36,34
2025-04-09 11:09:38,34
2025-04-09 11:09:40,34
2025-04-09 11:09:42,34
2025-04-09 11:09:44,34
2025-04-09 11:09:46,34
2025-04-09 11:09:48,34
2025-04-09 11:09:50,34
2025-04-09 11:09:52,34
2025-04-09 11:09:54,34
2025-04-09 11:09:56,34
2025-04-09 11:09:58,34
2025-04-09 11:10:00,34
2025-04-09 11:10:02,34
2025-04-09 11:10:04,34
2025-04-09 11:10:06,34
2025-04-09 11:10:08,34
2025-04-09 11:10:10,34
2025-04-09 11:10:12,34
2025-04-09 11:10:14,34
2025-04-09 11:10:16,34
2025-04-09 11:10:18,34
2025-04-09 11:10:20,34
2025-04-09 11:10:22,34
2025-04-09 11:10:24,34
2025-04-09 11:10:26,34
2025-04-09 11:10:28,34
2025-04-09 11:10:30,34
2025-04-09 11:10:32,34
2025-04-09 11:10:34,34
2025-04-09 11:10:36,34
2025-04-09 11:10:38,34
2025-04-09 11:10:40,34
2025-04-09 11:10:42,34
2025-04-09 11:10:44,34
2025-04-09 11:10:46,34
2025-04-09 11:10:48,34
2025-04-09 11:10:50,34
2025-04-09 11:10:52,34
2025-04-09 11:10:54,34
2025-04-09 11:10:56,34
2025-04-09 11:10:58,34
2025-04-09 11:11:00,34
2025-04-09 11:11:02,34
2025-04-09 11:11:04,34
2025-04-09 11:11:06,34
2025-04-09 11:11:08,34
2025-04-09 11:11:10,34
2025-04-09 11:11:12,34
2025-04-09 11:11:14,34
2025-04-09 11:11:16,34
2025-04-09 11:11:18,34
2025-04-09 11:11:20,34
2025-04-09 11:11:22,34
