"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 11:13:25,2
2025-04-09 11:13:26,2
2025-04-09 11:13:27,2
2025-04-09 11:13:28,2
2025-04-09 11:13:29,2
2025-04-09 11:13:30,2
2025-04-09 11:13:31,2
2025-04-09 11:13:32,2
2025-04-09 11:13:33,2
2025-04-09 11:13:34,2
2025-04-09 11:13:35,2
2025-04-09 11:13:36,2
2025-04-09 11:13:37,2
2025-04-09 11:13:38,2
2025-04-09 11:13:39,2
2025-04-09 11:13:40,2
2025-04-09 11:13:41,2
2025-04-09 11:13:42,2
2025-04-09 11:13:43,2
2025-04-09 11:13:44,2
2025-04-09 11:13:45,2
2025-04-09 11:13:46,2
2025-04-09 11:13:47,2
2025-04-09 11:13:48,2
2025-04-09 11:13:49,2
2025-04-09 11:13:50,2
2025-04-09 11:13:51,2
2025-04-09 11:13:52,2
2025-04-09 11:13:53,2
2025-04-09 11:13:54,2
2025-04-09 11:13:55,2
2025-04-09 11:13:56,2
2025-04-09 11:13:57,2
2025-04-09 11:13:58,2
2025-04-09 11:13:59,2
2025-04-09 11:14:00,2
2025-04-09 11:14:01,2
2025-04-09 11:14:02,2
2025-04-09 11:14:03,2
2025-04-09 11:14:04,2
2025-04-09 11:14:05,2
2025-04-09 11:14:06,2
2025-04-09 11:14:07,2
2025-04-09 11:14:08,2
2025-04-09 11:14:09,2
2025-04-09 11:14:10,2
2025-04-09 11:14:11,2
2025-04-09 11:14:12,2
2025-04-09 11:14:13,2
2025-04-09 11:14:14,2
2025-04-09 11:14:15,2
2025-04-09 11:14:16,2
2025-04-09 11:14:17,2
2025-04-09 11:14:18,2
2025-04-09 11:14:19,2
2025-04-09 11:14:20,2
2025-04-09 11:14:21,2
2025-04-09 11:14:22,2
2025-04-09 11:14:23,2
2025-04-09 11:14:24,2
2025-04-09 11:14:25,2
2025-04-09 11:14:26,2
2025-04-09 11:14:27,2
2025-04-09 11:14:28,2
2025-04-09 11:14:29,2
2025-04-09 11:14:30,2
2025-04-09 11:14:31,2
2025-04-09 11:14:32,2
2025-04-09 11:14:33,2
2025-04-09 11:14:34,2
2025-04-09 11:14:35,2
2025-04-09 11:14:36,2
2025-04-09 11:14:37,2
2025-04-09 11:14:38,2
2025-04-09 11:14:39,2
2025-04-09 11:14:40,2
2025-04-09 11:14:41,2
2025-04-09 11:14:42,2
2025-04-09 11:14:43,2
2025-04-09 11:14:44,2
2025-04-09 11:14:45,2
2025-04-09 11:14:46,2
2025-04-09 11:14:47,2
2025-04-09 11:14:48,2
2025-04-09 11:14:49,2
2025-04-09 11:14:50,2
2025-04-09 11:14:51,2
2025-04-09 11:14:52,2
2025-04-09 11:14:53,2
2025-04-09 11:14:54,2
2025-04-09 11:14:55,2
2025-04-09 11:14:56,2
2025-04-09 11:14:57,2
2025-04-09 11:14:58,2
2025-04-09 11:14:59,2
2025-04-09 11:15:00,2
2025-04-09 11:15:01,2
2025-04-09 11:15:02,2
2025-04-09 11:15:03,2
2025-04-09 11:15:04,2
2025-04-09 11:15:05,2
2025-04-09 11:15:06,2
2025-04-09 11:15:07,2
2025-04-09 11:15:08,2
2025-04-09 11:15:09,2
2025-04-09 11:15:10,2
2025-04-09 11:15:11,2
2025-04-09 11:15:12,2
2025-04-09 11:15:13,2
2025-04-09 11:15:14,2
2025-04-09 11:15:15,2
2025-04-09 11:15:16,2
2025-04-09 11:15:17,2
2025-04-09 11:15:18,2
2025-04-09 11:15:19,2
2025-04-09 11:15:20,2
2025-04-09 11:15:21,2
2025-04-09 11:15:22,2
2025-04-09 11:15:23,2
2025-04-09 11:15:24,2
2025-04-09 11:15:25,2
