"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 11:05:24,149.27 MiB
2025-04-09 11:05:25,149.27 MiB
2025-04-09 11:05:26,149.27 MiB
2025-04-09 11:05:27,149.27 MiB
2025-04-09 11:05:28,149.27 MiB
2025-04-09 11:05:29,72.49 MiB
2025-04-09 11:05:30,72.49 MiB
2025-04-09 11:05:31,72.49 MiB
2025-04-09 11:05:32,72.49 MiB
2025-04-09 11:05:33,72.49 MiB
2025-04-09 11:05:34,72.49 MiB
2025-04-09 11:05:35,72.49 MiB
2025-04-09 11:05:36,72.49 MiB
2025-04-09 11:05:37,72.49 MiB
2025-04-09 11:05:38,72.49 MiB
2025-04-09 11:05:39,136.49 MiB
2025-04-09 11:05:40,136.49 MiB
2025-04-09 11:05:41,136.49 MiB
2025-04-09 11:05:42,136.49 MiB
2025-04-09 11:05:43,136.49 MiB
2025-04-09 11:05:44,136.49 MiB
2025-04-09 11:05:45,136.49 MiB
2025-04-09 11:05:46,136.49 MiB
2025-04-09 11:05:47,136.49 MiB
2025-04-09 11:05:48,136.49 MiB
2025-04-09 11:05:49,148.49 MiB
2025-04-09 11:05:50,148.49 MiB
2025-04-09 11:05:51,148.49 MiB
2025-04-09 11:05:52,148.49 MiB
2025-04-09 11:05:53,148.49 MiB
2025-04-09 11:05:54,148.49 MiB
2025-04-09 11:05:55,148.49 MiB
2025-04-09 11:05:56,148.49 MiB
2025-04-09 11:05:57,148.49 MiB
2025-04-09 11:05:58,148.49 MiB
2025-04-09 11:05:59,65.60 MiB
2025-04-09 11:06:00,65.60 MiB
2025-04-09 11:06:01,65.60 MiB
2025-04-09 11:06:02,65.60 MiB
2025-04-09 11:06:03,65.60 MiB
2025-04-09 11:06:04,65.60 MiB
2025-04-09 11:06:05,65.60 MiB
2025-04-09 11:06:06,65.60 MiB
2025-04-09 11:06:07,65.60 MiB
2025-04-09 11:06:08,65.60 MiB
2025-04-09 11:06:09,73.60 MiB
2025-04-09 11:06:10,73.60 MiB
2025-04-09 11:06:11,73.60 MiB
2025-04-09 11:06:12,73.60 MiB
2025-04-09 11:06:13,73.60 MiB
2025-04-09 11:06:14,73.60 MiB
2025-04-09 11:06:15,73.60 MiB
2025-04-09 11:06:16,73.60 MiB
2025-04-09 11:06:17,73.60 MiB
2025-04-09 11:06:18,73.60 MiB
2025-04-09 11:06:19,89.60 MiB
2025-04-09 11:06:20,89.60 MiB
2025-04-09 11:06:21,89.60 MiB
2025-04-09 11:06:22,89.60 MiB
2025-04-09 11:06:23,89.60 MiB
2025-04-09 11:06:24,89.60 MiB
2025-04-09 11:06:25,89.60 MiB
2025-04-09 11:06:26,89.60 MiB
2025-04-09 11:06:27,89.60 MiB
2025-04-09 11:06:28,89.60 MiB
2025-04-09 11:06:29,101.60 MiB
2025-04-09 11:06:30,101.60 MiB
2025-04-09 11:06:31,101.60 MiB
2025-04-09 11:06:32,101.60 MiB
2025-04-09 11:06:33,101.60 MiB
2025-04-09 11:06:34,101.60 MiB
2025-04-09 11:06:35,101.60 MiB
2025-04-09 11:06:36,101.60 MiB
2025-04-09 11:06:37,101.60 MiB
2025-04-09 11:06:38,101.60 MiB
2025-04-09 11:06:39,117.60 MiB
2025-04-09 11:06:40,117.60 MiB
2025-04-09 11:06:41,117.60 MiB
2025-04-09 11:06:42,117.60 MiB
2025-04-09 11:06:43,117.60 MiB
2025-04-09 11:06:44,117.60 MiB
2025-04-09 11:06:45,117.60 MiB
2025-04-09 11:06:46,117.60 MiB
2025-04-09 11:06:47,117.60 MiB
2025-04-09 11:06:48,117.60 MiB
2025-04-09 11:06:49,129.60 MiB
2025-04-09 11:06:50,129.60 MiB
2025-04-09 11:06:51,129.60 MiB
2025-04-09 11:06:52,129.60 MiB
2025-04-09 11:06:53,129.60 MiB
2025-04-09 11:06:54,129.60 MiB
2025-04-09 11:06:55,129.60 MiB
2025-04-09 11:06:56,129.60 MiB
2025-04-09 11:06:57,129.60 MiB
2025-04-09 11:06:58,129.60 MiB
2025-04-09 11:06:59,141.60 MiB
2025-04-09 11:07:00,141.60 MiB
2025-04-09 11:07:01,141.60 MiB
2025-04-09 11:07:02,141.60 MiB
2025-04-09 11:07:03,141.60 MiB
2025-04-09 11:07:04,141.60 MiB
2025-04-09 11:07:05,141.60 MiB
2025-04-09 11:07:06,141.60 MiB
2025-04-09 11:07:07,141.60 MiB
2025-04-09 11:07:08,141.60 MiB
2025-04-09 11:07:09,153.60 MiB
2025-04-09 11:07:10,153.60 MiB
2025-04-09 11:07:11,153.60 MiB
2025-04-09 11:07:12,153.60 MiB
2025-04-09 11:07:13,153.60 MiB
2025-04-09 11:07:14,153.60 MiB
2025-04-09 11:07:15,153.60 MiB
2025-04-09 11:07:16,153.60 MiB
2025-04-09 11:07:17,153.60 MiB
2025-04-09 11:07:18,153.60 MiB
2025-04-09 11:07:19,66.32 MiB
2025-04-09 11:07:20,66.32 MiB
2025-04-09 11:07:21,66.32 MiB
2025-04-09 11:07:22,66.32 MiB
2025-04-09 11:07:23,66.32 MiB
2025-04-09 11:07:24,66.32 MiB
