"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 12:36:24,38
2025-04-09 12:36:26,38
2025-04-09 12:36:28,38
2025-04-09 12:36:30,38
2025-04-09 12:36:32,38
2025-04-09 12:36:34,38
2025-04-09 12:36:36,38
2025-04-09 12:36:38,38
2025-04-09 12:36:40,38
2025-04-09 12:36:42,38
2025-04-09 12:36:44,38
2025-04-09 12:36:46,38
2025-04-09 12:36:48,38
2025-04-09 12:36:50,38
2025-04-09 12:36:52,38
2025-04-09 12:36:54,38
2025-04-09 12:36:56,38
2025-04-09 12:36:58,38
2025-04-09 12:37:00,38
2025-04-09 12:37:02,38
2025-04-09 12:37:04,38
2025-04-09 12:37:06,38
2025-04-09 12:37:08,38
2025-04-09 12:37:10,38
2025-04-09 12:37:12,38
2025-04-09 12:37:14,38
2025-04-09 12:37:16,38
2025-04-09 12:37:18,38
2025-04-09 12:37:20,38
2025-04-09 12:37:22,38
2025-04-09 12:37:24,38
2025-04-09 12:37:26,38
2025-04-09 12:37:28,38
2025-04-09 12:37:30,38
2025-04-09 12:37:32,38
2025-04-09 12:37:34,38
2025-04-09 12:37:36,38
2025-04-09 12:37:38,38
2025-04-09 12:37:40,38
2025-04-09 12:37:42,38
2025-04-09 12:37:44,38
2025-04-09 12:37:46,38
2025-04-09 12:37:48,38
2025-04-09 12:37:50,38
2025-04-09 12:37:52,38
2025-04-09 12:37:54,38
2025-04-09 12:37:56,38
2025-04-09 12:37:58,38
2025-04-09 12:38:00,38
2025-04-09 12:38:02,38
2025-04-09 12:38:04,38
2025-04-09 12:38:06,38
2025-04-09 12:38:08,38
2025-04-09 12:38:10,38
2025-04-09 12:38:12,38
2025-04-09 12:38:14,38
2025-04-09 12:38:16,38
2025-04-09 12:38:18,38
2025-04-09 12:38:20,38
2025-04-09 12:38:22,38
2025-04-09 12:38:24,38
