"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 12:26:52,35
2025-04-09 12:26:54,35
2025-04-09 12:26:56,35
2025-04-09 12:26:58,35
2025-04-09 12:27:00,36
2025-04-09 12:27:02,36
2025-04-09 12:27:04,36
2025-04-09 12:27:06,36
2025-04-09 12:27:08,36
2025-04-09 12:27:10,38
2025-04-09 12:27:12,38
2025-04-09 12:27:14,38
2025-04-09 12:27:16,38
2025-04-09 12:27:18,38
2025-04-09 12:27:20,37
2025-04-09 12:27:22,37
2025-04-09 12:27:24,37
2025-04-09 12:27:26,37
2025-04-09 12:27:28,37
2025-04-09 12:27:30,37
2025-04-09 12:27:32,37
2025-04-09 12:27:34,37
2025-04-09 12:27:36,37
2025-04-09 12:27:38,37
2025-04-09 12:27:40,35
2025-04-09 12:27:42,35
2025-04-09 12:27:44,35
2025-04-09 12:27:46,35
2025-04-09 12:27:48,35
2025-04-09 12:27:50,35
2025-04-09 12:27:52,35
2025-04-09 12:27:54,35
2025-04-09 12:27:56,35
2025-04-09 12:27:58,35
2025-04-09 12:28:00,35
2025-04-09 12:28:02,35
2025-04-09 12:28:04,35
2025-04-09 12:28:06,35
2025-04-09 12:28:08,35
2025-04-09 12:28:10,35
2025-04-09 12:28:12,35
2025-04-09 12:28:14,35
2025-04-09 12:28:16,35
2025-04-09 12:28:18,35
2025-04-09 12:28:20,34
2025-04-09 12:28:22,34
2025-04-09 12:28:24,34
2025-04-09 12:28:26,34
2025-04-09 12:28:28,34
2025-04-09 12:28:30,34
2025-04-09 12:28:32,34
2025-04-09 12:28:34,34
2025-04-09 12:28:36,34
2025-04-09 12:28:38,34
2025-04-09 12:28:40,34
2025-04-09 12:28:42,34
2025-04-09 12:28:44,34
2025-04-09 12:28:46,34
2025-04-09 12:28:48,34
2025-04-09 12:28:50,35
2025-04-09 12:28:52,35
