"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 12:23:35,2
2025-04-09 12:23:36,2
2025-04-09 12:23:37,2
2025-04-09 12:23:38,2
2025-04-09 12:23:39,2
2025-04-09 12:23:40,2
2025-04-09 12:23:41,2
2025-04-09 12:23:42,2
2025-04-09 12:23:43,2
2025-04-09 12:23:44,2
2025-04-09 12:23:45,2
2025-04-09 12:23:46,2
2025-04-09 12:23:47,2
2025-04-09 12:23:48,2
2025-04-09 12:23:49,2
2025-04-09 12:23:50,2
2025-04-09 12:23:51,2
2025-04-09 12:23:52,2
2025-04-09 12:23:53,2
2025-04-09 12:23:54,2
2025-04-09 12:23:55,2
2025-04-09 12:23:56,2
2025-04-09 12:23:57,2
2025-04-09 12:23:58,2
2025-04-09 12:23:59,2
2025-04-09 12:24:00,2
2025-04-09 12:24:01,2
2025-04-09 12:24:02,2
2025-04-09 12:24:03,2
2025-04-09 12:24:04,2
2025-04-09 12:24:05,2
2025-04-09 12:24:06,2
2025-04-09 12:24:07,2
2025-04-09 12:24:08,2
2025-04-09 12:24:09,2
2025-04-09 12:24:10,2
2025-04-09 12:24:11,2
2025-04-09 12:24:12,2
2025-04-09 12:24:13,2
2025-04-09 12:24:14,2
2025-04-09 12:24:15,2
2025-04-09 12:24:16,2
2025-04-09 12:24:17,2
2025-04-09 12:24:18,2
2025-04-09 12:24:19,2
2025-04-09 12:24:20,2
2025-04-09 12:24:21,2
2025-04-09 12:24:22,2
2025-04-09 12:24:23,2
2025-04-09 12:24:24,2
2025-04-09 12:24:25,2
2025-04-09 12:24:26,2
2025-04-09 12:24:27,2
2025-04-09 12:24:28,2
2025-04-09 12:24:29,2
2025-04-09 12:24:30,2
2025-04-09 12:24:31,2
2025-04-09 12:24:32,2
2025-04-09 12:24:33,2
2025-04-09 12:24:34,2
2025-04-09 12:24:35,2
2025-04-09 12:24:36,2
2025-04-09 12:24:37,2
2025-04-09 12:24:38,2
2025-04-09 12:24:39,2
2025-04-09 12:24:40,2
2025-04-09 12:24:41,2
2025-04-09 12:24:42,2
2025-04-09 12:24:43,2
2025-04-09 12:24:44,2
2025-04-09 12:24:45,2
2025-04-09 12:24:46,2
2025-04-09 12:24:47,2
2025-04-09 12:24:48,2
2025-04-09 12:24:49,2
2025-04-09 12:24:50,2
2025-04-09 12:24:51,2
2025-04-09 12:24:52,2
2025-04-09 12:24:53,2
2025-04-09 12:24:54,2
2025-04-09 12:24:55,2
2025-04-09 12:24:56,2
2025-04-09 12:24:57,2
2025-04-09 12:24:58,2
2025-04-09 12:24:59,2
2025-04-09 12:25:00,2
2025-04-09 12:25:01,2
2025-04-09 12:25:02,2
2025-04-09 12:25:03,2
2025-04-09 12:25:04,2
2025-04-09 12:25:05,2
2025-04-09 12:25:06,2
2025-04-09 12:25:07,2
2025-04-09 12:25:08,2
2025-04-09 12:25:09,2
2025-04-09 12:25:10,2
2025-04-09 12:25:11,2
2025-04-09 12:25:12,2
2025-04-09 12:25:13,2
2025-04-09 12:25:14,2
2025-04-09 12:25:15,2
2025-04-09 12:25:16,2
2025-04-09 12:25:17,2
2025-04-09 12:25:18,2
2025-04-09 12:25:19,2
2025-04-09 12:25:20,2
2025-04-09 12:25:21,2
2025-04-09 12:25:22,2
2025-04-09 12:25:23,2
2025-04-09 12:25:24,2
2025-04-09 12:25:25,2
2025-04-09 12:25:26,2
2025-04-09 12:25:27,2
2025-04-09 12:25:28,2
2025-04-09 12:25:29,2
2025-04-09 12:25:30,2
2025-04-09 12:25:31,2
2025-04-09 12:25:32,2
2025-04-09 12:25:33,2
2025-04-09 12:25:34,2
2025-04-09 12:25:35,2
