"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 12:23:34,38
2025-04-09 12:23:36,38
2025-04-09 12:23:38,38
2025-04-09 12:23:40,38
2025-04-09 12:23:42,38
2025-04-09 12:23:44,38
2025-04-09 12:23:46,38
2025-04-09 12:23:48,38
2025-04-09 12:23:50,38
2025-04-09 12:23:52,38
2025-04-09 12:23:54,38
2025-04-09 12:23:56,38
2025-04-09 12:23:58,38
2025-04-09 12:24:00,38
2025-04-09 12:24:02,38
2025-04-09 12:24:04,38
2025-04-09 12:24:06,38
2025-04-09 12:24:08,38
2025-04-09 12:24:10,38
2025-04-09 12:24:12,38
2025-04-09 12:24:14,38
2025-04-09 12:24:16,38
2025-04-09 12:24:18,38
2025-04-09 12:24:20,38
2025-04-09 12:24:22,38
2025-04-09 12:24:24,38
2025-04-09 12:24:26,38
2025-04-09 12:24:28,38
2025-04-09 12:24:30,38
2025-04-09 12:24:32,38
2025-04-09 12:24:34,38
2025-04-09 12:24:36,38
2025-04-09 12:24:38,38
2025-04-09 12:24:40,38
2025-04-09 12:24:42,38
2025-04-09 12:24:44,38
2025-04-09 12:24:46,38
2025-04-09 12:24:48,38
2025-04-09 12:24:50,38
2025-04-09 12:24:52,38
2025-04-09 12:24:54,38
2025-04-09 12:24:56,38
2025-04-09 12:24:58,38
2025-04-09 12:25:00,38
2025-04-09 12:25:02,38
2025-04-09 12:25:04,38
2025-04-09 12:25:06,38
2025-04-09 12:25:08,38
2025-04-09 12:25:10,38
2025-04-09 12:25:12,38
2025-04-09 12:25:14,38
2025-04-09 12:25:16,38
2025-04-09 12:25:18,38
2025-04-09 12:25:20,38
2025-04-09 12:25:22,38
2025-04-09 12:25:24,38
2025-04-09 12:25:26,38
2025-04-09 12:25:28,38
2025-04-09 12:25:30,38
2025-04-09 12:25:32,38
2025-04-09 12:25:34,38
