"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 12:36:25,4
2025-04-09 12:36:26,4
2025-04-09 12:36:27,4
2025-04-09 12:36:28,4
2025-04-09 12:36:29,4
2025-04-09 12:36:30,4
2025-04-09 12:36:31,4
2025-04-09 12:36:32,4
2025-04-09 12:36:33,4
2025-04-09 12:36:34,4
2025-04-09 12:36:35,4
2025-04-09 12:36:36,4
2025-04-09 12:36:37,4
2025-04-09 12:36:38,4
2025-04-09 12:36:39,4
2025-04-09 12:36:40,4
2025-04-09 12:36:41,4
2025-04-09 12:36:42,4
2025-04-09 12:36:43,4
2025-04-09 12:36:44,4
2025-04-09 12:36:45,4
2025-04-09 12:36:46,4
2025-04-09 12:36:47,4
2025-04-09 12:36:48,4
2025-04-09 12:36:49,4
2025-04-09 12:36:50,4
2025-04-09 12:36:51,4
2025-04-09 12:36:52,4
2025-04-09 12:36:53,4
2025-04-09 12:36:54,4
2025-04-09 12:36:55,4
2025-04-09 12:36:56,4
2025-04-09 12:36:57,4
2025-04-09 12:36:58,4
2025-04-09 12:36:59,4
2025-04-09 12:37:00,4
2025-04-09 12:37:01,4
2025-04-09 12:37:02,4
2025-04-09 12:37:03,4
2025-04-09 12:37:04,4
2025-04-09 12:37:05,4
2025-04-09 12:37:06,4
2025-04-09 12:37:07,4
2025-04-09 12:37:08,4
2025-04-09 12:37:09,4
2025-04-09 12:37:10,4
2025-04-09 12:37:11,4
2025-04-09 12:37:12,4
2025-04-09 12:37:13,4
2025-04-09 12:37:14,4
2025-04-09 12:37:15,4
2025-04-09 12:37:16,4
2025-04-09 12:37:17,4
2025-04-09 12:37:18,4
2025-04-09 12:37:19,4
2025-04-09 12:37:20,4
2025-04-09 12:37:21,4
2025-04-09 12:37:22,4
2025-04-09 12:37:23,4
2025-04-09 12:37:24,4
2025-04-09 12:37:25,4
2025-04-09 12:37:26,4
2025-04-09 12:37:27,4
2025-04-09 12:37:28,4
2025-04-09 12:37:29,4
2025-04-09 12:37:30,4
2025-04-09 12:37:31,4
2025-04-09 12:37:32,4
2025-04-09 12:37:33,4
2025-04-09 12:37:34,4
2025-04-09 12:37:35,4
2025-04-09 12:37:36,4
2025-04-09 12:37:37,4
2025-04-09 12:37:38,4
2025-04-09 12:37:39,4
2025-04-09 12:37:40,4
2025-04-09 12:37:41,4
2025-04-09 12:37:42,4
2025-04-09 12:37:43,4
2025-04-09 12:37:44,4
2025-04-09 12:37:45,4
2025-04-09 12:37:46,4
2025-04-09 12:37:47,4
2025-04-09 12:37:48,4
2025-04-09 12:37:49,4
2025-04-09 12:37:50,4
2025-04-09 12:37:51,4
2025-04-09 12:37:52,4
2025-04-09 12:37:53,4
2025-04-09 12:37:54,4
2025-04-09 12:37:55,4
2025-04-09 12:37:56,4
2025-04-09 12:37:57,4
2025-04-09 12:37:58,4
2025-04-09 12:37:59,4
2025-04-09 12:38:00,4
2025-04-09 12:38:01,4
2025-04-09 12:38:02,4
2025-04-09 12:38:03,4
2025-04-09 12:38:04,4
2025-04-09 12:38:05,4
2025-04-09 12:38:06,4
2025-04-09 12:38:07,4
2025-04-09 12:38:08,4
2025-04-09 12:38:09,4
2025-04-09 12:38:10,4
2025-04-09 12:38:11,4
2025-04-09 12:38:12,4
2025-04-09 12:38:13,4
2025-04-09 12:38:14,4
2025-04-09 12:38:15,4
2025-04-09 12:38:16,4
2025-04-09 12:38:17,4
2025-04-09 12:38:18,4
2025-04-09 12:38:19,4
2025-04-09 12:38:20,4
2025-04-09 12:38:21,4
2025-04-09 12:38:22,4
2025-04-09 12:38:23,4
2025-04-09 12:38:24,4
2025-04-09 12:38:25,4
