"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 12:18:06,2
2025-04-09 12:18:07,2
2025-04-09 12:18:08,2
2025-04-09 12:18:09,2
2025-04-09 12:18:10,2
2025-04-09 12:18:11,2
2025-04-09 12:18:12,2
2025-04-09 12:18:13,2
2025-04-09 12:18:14,2
2025-04-09 12:18:15,2
2025-04-09 12:18:16,2
2025-04-09 12:18:17,2
2025-04-09 12:18:18,2
2025-04-09 12:18:19,2
2025-04-09 12:18:20,2
2025-04-09 12:18:21,2
2025-04-09 12:18:22,2
2025-04-09 12:18:23,2
2025-04-09 12:18:24,2
2025-04-09 12:18:25,2
2025-04-09 12:18:26,2
2025-04-09 12:18:27,2
2025-04-09 12:18:28,2
2025-04-09 12:18:29,2
2025-04-09 12:18:30,2
2025-04-09 12:18:31,2
2025-04-09 12:18:32,2
2025-04-09 12:18:33,2
2025-04-09 12:18:34,2
2025-04-09 12:18:35,2
2025-04-09 12:18:36,2
2025-04-09 12:18:37,2
2025-04-09 12:18:38,2
2025-04-09 12:18:39,2
2025-04-09 12:18:40,2
2025-04-09 12:18:41,2
2025-04-09 12:18:42,2
2025-04-09 12:18:43,2
2025-04-09 12:18:44,2
2025-04-09 12:18:45,2
2025-04-09 12:18:46,2
2025-04-09 12:18:47,2
2025-04-09 12:18:48,2
2025-04-09 12:18:49,2
2025-04-09 12:18:50,2
2025-04-09 12:18:51,2
2025-04-09 12:18:52,2
2025-04-09 12:18:53,2
2025-04-09 12:18:54,2
2025-04-09 12:18:55,2
2025-04-09 12:18:56,2
2025-04-09 12:18:57,2
2025-04-09 12:18:58,2
2025-04-09 12:18:59,2
2025-04-09 12:19:00,2
2025-04-09 12:19:01,2
2025-04-09 12:19:02,2
2025-04-09 12:19:03,2
2025-04-09 12:19:04,2
2025-04-09 12:19:05,2
2025-04-09 12:19:06,2
2025-04-09 12:19:07,2
2025-04-09 12:19:08,2
2025-04-09 12:19:09,2
2025-04-09 12:19:10,2
2025-04-09 12:19:11,2
2025-04-09 12:19:12,2
2025-04-09 12:19:13,2
2025-04-09 12:19:14,2
2025-04-09 12:19:15,2
2025-04-09 12:19:16,2
2025-04-09 12:19:17,2
2025-04-09 12:19:18,2
2025-04-09 12:19:19,2
2025-04-09 12:19:20,2
2025-04-09 12:19:21,2
2025-04-09 12:19:22,2
2025-04-09 12:19:23,2
2025-04-09 12:19:24,2
2025-04-09 12:19:25,2
2025-04-09 12:19:26,2
2025-04-09 12:19:27,2
2025-04-09 12:19:28,2
2025-04-09 12:19:29,2
2025-04-09 12:19:30,2
2025-04-09 12:19:31,2
2025-04-09 12:19:32,2
2025-04-09 12:19:33,2
2025-04-09 12:19:34,2
2025-04-09 12:19:35,2
2025-04-09 12:19:36,2
2025-04-09 12:19:37,2
2025-04-09 12:19:38,2
2025-04-09 12:19:39,2
2025-04-09 12:19:40,2
2025-04-09 12:19:41,2
2025-04-09 12:19:42,2
2025-04-09 12:19:43,2
2025-04-09 12:19:44,2
2025-04-09 12:19:45,2
2025-04-09 12:19:46,2
2025-04-09 12:19:47,2
2025-04-09 12:19:48,2
2025-04-09 12:19:49,2
2025-04-09 12:19:50,2
2025-04-09 12:19:51,2
2025-04-09 12:19:52,2
2025-04-09 12:19:53,2
2025-04-09 12:19:54,2
2025-04-09 12:19:55,2
2025-04-09 12:19:56,2
2025-04-09 12:19:57,2
2025-04-09 12:19:58,2
2025-04-09 12:19:59,2
2025-04-09 12:20:00,2
2025-04-09 12:20:01,2
2025-04-09 12:20:02,2
2025-04-09 12:20:03,2
2025-04-09 12:20:04,2
2025-04-09 12:20:05,2
2025-04-09 12:20:06,2
