"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 12:29:46,34
2025-04-09 12:29:48,34
2025-04-09 12:29:50,35
2025-04-09 12:29:52,35
2025-04-09 12:29:54,35
2025-04-09 12:29:56,35
2025-04-09 12:29:58,35
2025-04-09 12:30:00,37
2025-04-09 12:30:02,37
2025-04-09 12:30:04,37
2025-04-09 12:30:06,37
2025-04-09 12:30:08,37
2025-04-09 12:30:10,37
2025-04-09 12:30:12,37
2025-04-09 12:30:14,37
2025-04-09 12:30:16,37
2025-04-09 12:30:18,37
2025-04-09 12:30:20,36
2025-04-09 12:30:22,36
2025-04-09 12:30:24,36
2025-04-09 12:30:26,36
2025-04-09 12:30:28,36
2025-04-09 12:30:30,36
2025-04-09 12:30:32,36
2025-04-09 12:30:34,36
2025-04-09 12:30:36,36
2025-04-09 12:30:38,36
2025-04-09 12:30:40,34
2025-04-09 12:30:42,34
2025-04-09 12:30:44,34
2025-04-09 12:30:46,34
2025-04-09 12:30:48,34
2025-04-09 12:30:50,36
2025-04-09 12:30:52,36
2025-04-09 12:30:54,36
2025-04-09 12:30:56,36
2025-04-09 12:30:58,36
2025-04-09 12:31:00,36
2025-04-09 12:31:02,36
2025-04-09 12:31:04,36
2025-04-09 12:31:06,36
2025-04-09 12:31:08,36
2025-04-09 12:31:10,36
2025-04-09 12:31:12,36
2025-04-09 12:31:14,36
2025-04-09 12:31:16,36
2025-04-09 12:31:18,36
2025-04-09 12:31:20,35
2025-04-09 12:31:22,35
2025-04-09 12:31:24,35
2025-04-09 12:31:26,35
2025-04-09 12:31:28,35
2025-04-09 12:31:30,35
2025-04-09 12:31:32,35
2025-04-09 12:31:34,35
2025-04-09 12:31:36,35
2025-04-09 12:31:38,35
2025-04-09 12:31:40,35
2025-04-09 12:31:42,35
2025-04-09 12:31:44,35
2025-04-09 12:31:46,35
