"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 12:23:35,108.35 MiB
2025-04-09 12:23:36,108.35 MiB
2025-04-09 12:23:37,108.35 MiB
2025-04-09 12:23:38,108.35 MiB
2025-04-09 12:23:39,124.35 MiB
2025-04-09 12:23:40,124.35 MiB
2025-04-09 12:23:41,124.35 MiB
2025-04-09 12:23:42,124.35 MiB
2025-04-09 12:23:43,124.35 MiB
2025-04-09 12:23:44,124.35 MiB
2025-04-09 12:23:45,124.35 MiB
2025-04-09 12:23:46,124.35 MiB
2025-04-09 12:23:47,124.35 MiB
2025-04-09 12:23:48,124.35 MiB
2025-04-09 12:23:49,148.35 MiB
2025-04-09 12:23:50,148.35 MiB
2025-04-09 12:23:51,148.35 MiB
2025-04-09 12:23:52,148.35 MiB
2025-04-09 12:23:53,148.35 MiB
2025-04-09 12:23:54,148.35 MiB
2025-04-09 12:23:55,148.35 MiB
2025-04-09 12:23:56,148.35 MiB
2025-04-09 12:23:57,148.35 MiB
2025-04-09 12:23:58,148.35 MiB
2025-04-09 12:23:59,101.54 MiB
2025-04-09 12:24:00,101.54 MiB
2025-04-09 12:24:01,101.54 MiB
2025-04-09 12:24:02,101.54 MiB
2025-04-09 12:24:03,101.54 MiB
2025-04-09 12:24:04,101.54 MiB
2025-04-09 12:24:05,101.54 MiB
2025-04-09 12:24:06,101.54 MiB
2025-04-09 12:24:07,101.54 MiB
2025-04-09 12:24:08,101.54 MiB
2025-04-09 12:24:09,113.54 MiB
2025-04-09 12:24:10,113.54 MiB
2025-04-09 12:24:11,113.54 MiB
2025-04-09 12:24:12,113.54 MiB
2025-04-09 12:24:13,113.54 MiB
2025-04-09 12:24:14,113.54 MiB
2025-04-09 12:24:15,113.54 MiB
2025-04-09 12:24:16,113.54 MiB
2025-04-09 12:24:17,113.54 MiB
2025-04-09 12:24:18,113.54 MiB
2025-04-09 12:24:19,129.54 MiB
2025-04-09 12:24:20,129.54 MiB
2025-04-09 12:24:21,129.54 MiB
2025-04-09 12:24:22,129.54 MiB
2025-04-09 12:24:23,129.54 MiB
2025-04-09 12:24:24,129.54 MiB
2025-04-09 12:24:25,129.54 MiB
2025-04-09 12:24:26,129.54 MiB
2025-04-09 12:24:27,129.54 MiB
2025-04-09 12:24:28,129.54 MiB
2025-04-09 12:24:29,141.54 MiB
2025-04-09 12:24:30,141.54 MiB
2025-04-09 12:24:31,141.54 MiB
2025-04-09 12:24:32,141.54 MiB
2025-04-09 12:24:33,141.54 MiB
2025-04-09 12:24:34,141.54 MiB
2025-04-09 12:24:35,141.54 MiB
2025-04-09 12:24:36,141.54 MiB
2025-04-09 12:24:37,141.54 MiB
2025-04-09 12:24:38,141.54 MiB
2025-04-09 12:24:39,157.54 MiB
2025-04-09 12:24:40,157.54 MiB
2025-04-09 12:24:41,157.54 MiB
2025-04-09 12:24:42,157.54 MiB
2025-04-09 12:24:43,157.54 MiB
2025-04-09 12:24:44,157.54 MiB
2025-04-09 12:24:45,157.54 MiB
2025-04-09 12:24:46,157.54 MiB
2025-04-09 12:24:47,157.54 MiB
2025-04-09 12:24:48,157.54 MiB
2025-04-09 12:24:49,76.77 MiB
2025-04-09 12:24:50,76.77 MiB
2025-04-09 12:24:51,76.77 MiB
2025-04-09 12:24:52,76.77 MiB
2025-04-09 12:24:53,76.77 MiB
2025-04-09 12:24:54,76.77 MiB
2025-04-09 12:24:55,76.77 MiB
2025-04-09 12:24:56,76.77 MiB
2025-04-09 12:24:57,76.77 MiB
2025-04-09 12:24:58,76.77 MiB
2025-04-09 12:24:59,88.77 MiB
2025-04-09 12:25:00,88.77 MiB
2025-04-09 12:25:01,88.77 MiB
2025-04-09 12:25:02,88.77 MiB
2025-04-09 12:25:03,88.77 MiB
2025-04-09 12:25:04,88.77 MiB
2025-04-09 12:25:05,88.77 MiB
2025-04-09 12:25:06,88.77 MiB
2025-04-09 12:25:07,88.77 MiB
2025-04-09 12:25:08,88.77 MiB
2025-04-09 12:25:09,100.77 MiB
2025-04-09 12:25:10,100.77 MiB
2025-04-09 12:25:11,100.77 MiB
2025-04-09 12:25:12,100.77 MiB
2025-04-09 12:25:13,100.77 MiB
2025-04-09 12:25:14,100.77 MiB
2025-04-09 12:25:15,100.77 MiB
2025-04-09 12:25:16,100.77 MiB
2025-04-09 12:25:17,100.77 MiB
2025-04-09 12:25:18,100.77 MiB
2025-04-09 12:25:19,116.77 MiB
2025-04-09 12:25:20,116.77 MiB
2025-04-09 12:25:21,116.77 MiB
2025-04-09 12:25:22,116.77 MiB
2025-04-09 12:25:23,116.77 MiB
2025-04-09 12:25:24,116.77 MiB
2025-04-09 12:25:25,116.77 MiB
2025-04-09 12:25:26,116.77 MiB
2025-04-09 12:25:27,116.77 MiB
2025-04-09 12:25:28,116.77 MiB
2025-04-09 12:25:29,128.77 MiB
2025-04-09 12:25:30,128.77 MiB
2025-04-09 12:25:31,128.77 MiB
2025-04-09 12:25:32,128.77 MiB
2025-04-09 12:25:33,128.77 MiB
2025-04-09 12:25:34,128.77 MiB
2025-04-09 12:25:35,128.77 MiB
