"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 12:23:34,0.00623
2025-04-09 12:23:36,0.00623
2025-04-09 12:23:38,0.00623
2025-04-09 12:23:40,0.00433
2025-04-09 12:23:42,0.00433
2025-04-09 12:23:44,0.00433
2025-04-09 12:23:46,0.00433
2025-04-09 12:23:48,0.00433
2025-04-09 12:23:50,0.0245
2025-04-09 12:23:52,0.0245
2025-04-09 12:23:54,0.0245
2025-04-09 12:23:56,0.0245
2025-04-09 12:23:58,0.0245
2025-04-09 12:24:00,0.0352
2025-04-09 12:24:02,0.0352
2025-04-09 12:24:04,0.0352
2025-04-09 12:24:06,0.0352
2025-04-09 12:24:08,0.0352
2025-04-09 12:24:10,0.00434
2025-04-09 12:24:12,0.00434
2025-04-09 12:24:14,0.00434
2025-04-09 12:24:16,0.00434
2025-04-09 12:24:18,0.00434
2025-04-09 12:24:20,0.00233
2025-04-09 12:24:22,0.00233
2025-04-09 12:24:24,0.00233
2025-04-09 12:24:26,0.00233
2025-04-09 12:24:28,0.00233
2025-04-09 12:24:30,0.00297
2025-04-09 12:24:32,0.00297
2025-04-09 12:24:34,0.00297
2025-04-09 12:24:36,0.00297
2025-04-09 12:24:38,0.00297
2025-04-09 12:24:40,0.00299
2025-04-09 12:24:42,0.00299
2025-04-09 12:24:44,0.00299
2025-04-09 12:24:46,0.00299
2025-04-09 12:24:48,0.00299
2025-04-09 12:24:50,0.00402
2025-04-09 12:24:52,0.00402
2025-04-09 12:24:54,0.00402
2025-04-09 12:24:56,0.00402
2025-04-09 12:24:58,0.00402
2025-04-09 12:25:00,0.00304
2025-04-09 12:25:02,0.00304
2025-04-09 12:25:04,0.00304
2025-04-09 12:25:06,0.00304
2025-04-09 12:25:08,0.00304
2025-04-09 12:25:10,0.00334
2025-04-09 12:25:12,0.00334
2025-04-09 12:25:14,0.00334
2025-04-09 12:25:16,0.00334
2025-04-09 12:25:18,0.00334
2025-04-09 12:25:20,0.00269
2025-04-09 12:25:22,0.00269
2025-04-09 12:25:24,0.00269
2025-04-09 12:25:26,0.00269
2025-04-09 12:25:28,0.00269
2025-04-09 12:25:30,0.00166
2025-04-09 12:25:32,0.00166
2025-04-09 12:25:34,0.00166
