"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 15:15:54,2
2025-04-09 15:15:55,2
2025-04-09 15:15:56,2
2025-04-09 15:15:57,2
2025-04-09 15:15:58,2
2025-04-09 15:15:59,2
2025-04-09 15:16:00,2
2025-04-09 15:16:01,2
2025-04-09 15:16:02,2
2025-04-09 15:16:03,2
2025-04-09 15:16:04,2
2025-04-09 15:16:05,2
2025-04-09 15:16:06,2
2025-04-09 15:16:07,2
2025-04-09 15:16:08,2
2025-04-09 15:16:09,2
2025-04-09 15:16:10,2
2025-04-09 15:16:11,2
2025-04-09 15:16:12,2
2025-04-09 15:16:13,2
2025-04-09 15:16:14,2
2025-04-09 15:16:15,2
2025-04-09 15:16:16,2
2025-04-09 15:16:17,2
2025-04-09 15:16:18,2
2025-04-09 15:16:19,2
2025-04-09 15:16:20,2
2025-04-09 15:16:21,2
2025-04-09 15:16:22,2
2025-04-09 15:16:23,2
2025-04-09 15:16:24,2
2025-04-09 15:16:25,2
2025-04-09 15:16:26,2
2025-04-09 15:16:27,2
2025-04-09 15:16:28,2
2025-04-09 15:16:29,2
2025-04-09 15:16:30,2
2025-04-09 15:16:31,2
2025-04-09 15:16:32,2
2025-04-09 15:16:33,2
2025-04-09 15:16:34,2
2025-04-09 15:16:35,2
2025-04-09 15:16:36,2
2025-04-09 15:16:37,2
2025-04-09 15:16:38,2
2025-04-09 15:16:39,2
2025-04-09 15:16:40,2
2025-04-09 15:16:41,2
2025-04-09 15:16:42,2
2025-04-09 15:16:43,2
2025-04-09 15:16:44,2
2025-04-09 15:16:45,2
2025-04-09 15:16:46,2
2025-04-09 15:16:47,2
2025-04-09 15:16:48,2
2025-04-09 15:16:49,2
2025-04-09 15:16:50,2
2025-04-09 15:16:51,2
2025-04-09 15:16:52,2
2025-04-09 15:16:53,2
2025-04-09 15:16:54,2
2025-04-09 15:16:55,2
2025-04-09 15:16:56,2
2025-04-09 15:16:57,2
2025-04-09 15:16:58,2
2025-04-09 15:16:59,2
2025-04-09 15:17:00,2
2025-04-09 15:17:01,2
2025-04-09 15:17:02,2
2025-04-09 15:17:03,2
2025-04-09 15:17:04,2
2025-04-09 15:17:05,2
2025-04-09 15:17:06,2
2025-04-09 15:17:07,2
2025-04-09 15:17:08,2
2025-04-09 15:17:09,2
2025-04-09 15:17:10,2
2025-04-09 15:17:11,2
2025-04-09 15:17:12,2
2025-04-09 15:17:13,2
2025-04-09 15:17:14,2
2025-04-09 15:17:15,2
2025-04-09 15:17:16,2
2025-04-09 15:17:17,2
2025-04-09 15:17:18,2
2025-04-09 15:17:19,2
2025-04-09 15:17:20,2
2025-04-09 15:17:21,2
2025-04-09 15:17:22,2
2025-04-09 15:17:23,2
2025-04-09 15:17:24,2
2025-04-09 15:17:25,2
2025-04-09 15:17:26,2
2025-04-09 15:17:27,2
2025-04-09 15:17:28,2
2025-04-09 15:17:29,2
2025-04-09 15:17:30,2
2025-04-09 15:17:31,2
2025-04-09 15:17:32,2
2025-04-09 15:17:33,2
2025-04-09 15:17:34,2
2025-04-09 15:17:35,2
2025-04-09 15:17:36,2
2025-04-09 15:17:37,2
2025-04-09 15:17:38,2
2025-04-09 15:17:39,2
2025-04-09 15:17:40,2
2025-04-09 15:17:41,2
2025-04-09 15:17:42,2
2025-04-09 15:17:43,2
2025-04-09 15:17:44,2
2025-04-09 15:17:45,2
2025-04-09 15:17:46,2
2025-04-09 15:17:47,2
2025-04-09 15:17:48,2
2025-04-09 15:17:49,2
2025-04-09 15:17:50,2
2025-04-09 15:17:51,2
2025-04-09 15:17:52,2
2025-04-09 15:17:53,2
2025-04-09 15:17:54,2
