"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 15:20:10,36
2025-04-09 15:20:12,36
2025-04-09 15:20:14,36
2025-04-09 15:20:16,36
2025-04-09 15:20:18,36
2025-04-09 15:20:20,37
2025-04-09 15:20:22,37
2025-04-09 15:20:24,37
2025-04-09 15:20:26,37
2025-04-09 15:20:28,37
2025-04-09 15:20:30,37
2025-04-09 15:20:32,37
2025-04-09 15:20:34,37
2025-04-09 15:20:36,37
2025-04-09 15:20:38,37
2025-04-09 15:20:40,37
2025-04-09 15:20:42,37
2025-04-09 15:20:44,37
2025-04-09 15:20:46,37
2025-04-09 15:20:48,37
2025-04-09 15:20:50,36
2025-04-09 15:20:52,36
2025-04-09 15:20:54,36
2025-04-09 15:20:56,36
2025-04-09 15:20:58,36
2025-04-09 15:21:00,36
2025-04-09 15:21:02,36
2025-04-09 15:21:04,36
2025-04-09 15:21:06,36
2025-04-09 15:21:08,36
2025-04-09 15:21:10,34
2025-04-09 15:21:12,34
2025-04-09 15:21:14,34
2025-04-09 15:21:16,34
2025-04-09 15:21:18,34
2025-04-09 15:21:20,35
2025-04-09 15:21:22,35
2025-04-09 15:21:24,35
2025-04-09 15:21:26,35
2025-04-09 15:21:28,35
2025-04-09 15:21:30,35
2025-04-09 15:21:32,35
2025-04-09 15:21:34,35
2025-04-09 15:21:36,35
2025-04-09 15:21:38,35
2025-04-09 15:21:40,35
2025-04-09 15:21:42,35
2025-04-09 15:21:44,35
2025-04-09 15:21:46,35
2025-04-09 15:21:48,35
2025-04-09 15:21:50,34
2025-04-09 15:21:52,34
2025-04-09 15:21:54,34
2025-04-09 15:21:56,34
2025-04-09 15:21:58,34
2025-04-09 15:22:00,34
2025-04-09 15:22:02,34
2025-04-09 15:22:04,34
2025-04-09 15:22:06,34
2025-04-09 15:22:08,34
2025-04-09 15:22:10,34
