"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 15:24:01,4
2025-04-09 15:24:02,4
2025-04-09 15:24:03,4
2025-04-09 15:24:04,4
2025-04-09 15:24:05,4
2025-04-09 15:24:06,4
2025-04-09 15:24:07,4
2025-04-09 15:24:08,4
2025-04-09 15:24:09,4
2025-04-09 15:24:10,4
2025-04-09 15:24:11,4
2025-04-09 15:24:12,4
2025-04-09 15:24:13,4
2025-04-09 15:24:14,4
2025-04-09 15:24:15,4
2025-04-09 15:24:16,4
2025-04-09 15:24:17,4
2025-04-09 15:24:18,4
2025-04-09 15:24:19,4
2025-04-09 15:24:20,4
2025-04-09 15:24:21,4
2025-04-09 15:24:22,4
2025-04-09 15:24:23,4
2025-04-09 15:24:24,4
2025-04-09 15:24:25,4
2025-04-09 15:24:26,4
2025-04-09 15:24:27,4
2025-04-09 15:24:28,4
2025-04-09 15:24:29,4
2025-04-09 15:24:30,4
2025-04-09 15:24:31,4
2025-04-09 15:24:32,4
2025-04-09 15:24:33,4
2025-04-09 15:24:34,4
2025-04-09 15:24:35,4
2025-04-09 15:24:36,4
2025-04-09 15:24:37,4
2025-04-09 15:24:38,4
2025-04-09 15:24:39,4
2025-04-09 15:24:40,4
2025-04-09 15:24:41,4
2025-04-09 15:24:42,4
2025-04-09 15:24:43,4
2025-04-09 15:24:44,4
2025-04-09 15:24:45,4
2025-04-09 15:24:46,4
2025-04-09 15:24:47,4
2025-04-09 15:24:48,4
2025-04-09 15:24:49,4
2025-04-09 15:24:50,4
2025-04-09 15:24:51,4
2025-04-09 15:24:52,4
2025-04-09 15:24:53,4
2025-04-09 15:24:54,4
2025-04-09 15:24:55,4
2025-04-09 15:24:56,4
2025-04-09 15:24:57,4
2025-04-09 15:24:58,4
2025-04-09 15:24:59,4
2025-04-09 15:25:00,4
2025-04-09 15:25:01,4
2025-04-09 15:25:02,4
2025-04-09 15:25:03,4
2025-04-09 15:25:04,4
2025-04-09 15:25:05,4
2025-04-09 15:25:06,4
2025-04-09 15:25:07,4
2025-04-09 15:25:08,4
2025-04-09 15:25:09,4
2025-04-09 15:25:10,4
2025-04-09 15:25:11,4
2025-04-09 15:25:12,4
2025-04-09 15:25:13,4
2025-04-09 15:25:14,4
2025-04-09 15:25:15,4
2025-04-09 15:25:16,4
2025-04-09 15:25:17,4
2025-04-09 15:25:18,4
2025-04-09 15:25:19,4
2025-04-09 15:25:20,4
2025-04-09 15:25:21,4
2025-04-09 15:25:22,4
2025-04-09 15:25:23,4
2025-04-09 15:25:24,4
2025-04-09 15:25:25,4
2025-04-09 15:25:26,4
2025-04-09 15:25:27,4
2025-04-09 15:25:28,4
2025-04-09 15:25:29,4
2025-04-09 15:25:30,4
2025-04-09 15:25:31,4
2025-04-09 15:25:32,4
2025-04-09 15:25:33,4
2025-04-09 15:25:34,4
2025-04-09 15:25:35,4
2025-04-09 15:25:36,4
2025-04-09 15:25:37,4
2025-04-09 15:25:38,4
2025-04-09 15:25:39,4
2025-04-09 15:25:40,4
2025-04-09 15:25:41,4
2025-04-09 15:25:42,4
2025-04-09 15:25:43,4
2025-04-09 15:25:44,4
2025-04-09 15:25:45,4
2025-04-09 15:25:46,4
2025-04-09 15:25:47,4
2025-04-09 15:25:48,4
2025-04-09 15:25:49,4
2025-04-09 15:25:50,4
2025-04-09 15:25:51,4
2025-04-09 15:25:52,4
2025-04-09 15:25:53,4
2025-04-09 15:25:54,4
2025-04-09 15:25:55,4
2025-04-09 15:25:56,4
2025-04-09 15:25:57,4
2025-04-09 15:25:58,4
2025-04-09 15:25:59,4
2025-04-09 15:26:00,4
2025-04-09 15:26:01,4
