"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 15:07:35,119.02 MiB
2025-04-09 15:07:36,119.02 MiB
2025-04-09 15:07:37,119.02 MiB
2025-04-09 15:07:38,119.02 MiB
2025-04-09 15:07:39,119.02 MiB
2025-04-09 15:07:40,135.02 MiB
2025-04-09 15:07:41,135.02 MiB
2025-04-09 15:07:42,135.02 MiB
2025-04-09 15:07:43,135.02 MiB
2025-04-09 15:07:44,135.02 MiB
2025-04-09 15:07:45,135.02 MiB
2025-04-09 15:07:46,135.02 MiB
2025-04-09 15:07:47,135.02 MiB
2025-04-09 15:07:48,135.02 MiB
2025-04-09 15:07:49,135.02 MiB
2025-04-09 15:07:50,167.02 MiB
2025-04-09 15:07:51,167.02 MiB
2025-04-09 15:07:52,167.02 MiB
2025-04-09 15:07:53,167.02 MiB
2025-04-09 15:07:54,167.02 MiB
2025-04-09 15:07:55,167.02 MiB
2025-04-09 15:07:56,167.02 MiB
2025-04-09 15:07:57,167.02 MiB
2025-04-09 15:07:58,167.02 MiB
2025-04-09 15:07:59,167.02 MiB
2025-04-09 15:08:00,64.60 MiB
2025-04-09 15:08:01,64.60 MiB
2025-04-09 15:08:02,64.60 MiB
2025-04-09 15:08:03,64.60 MiB
2025-04-09 15:08:04,64.60 MiB
2025-04-09 15:08:05,64.60 MiB
2025-04-09 15:08:06,64.60 MiB
2025-04-09 15:08:07,64.60 MiB
2025-04-09 15:08:08,64.60 MiB
2025-04-09 15:08:09,64.60 MiB
2025-04-09 15:08:10,80.60 MiB
2025-04-09 15:08:11,80.60 MiB
2025-04-09 15:08:12,80.60 MiB
2025-04-09 15:08:13,80.60 MiB
2025-04-09 15:08:14,80.60 MiB
2025-04-09 15:08:15,80.60 MiB
2025-04-09 15:08:16,80.60 MiB
2025-04-09 15:08:17,80.60 MiB
2025-04-09 15:08:18,80.60 MiB
2025-04-09 15:08:19,80.60 MiB
2025-04-09 15:08:20,96.60 MiB
2025-04-09 15:08:21,96.60 MiB
2025-04-09 15:08:22,96.60 MiB
2025-04-09 15:08:23,96.60 MiB
2025-04-09 15:08:24,96.60 MiB
2025-04-09 15:08:25,96.60 MiB
2025-04-09 15:08:26,96.60 MiB
2025-04-09 15:08:27,96.60 MiB
2025-04-09 15:08:28,96.60 MiB
2025-04-09 15:08:29,96.60 MiB
2025-04-09 15:08:30,116.60 MiB
2025-04-09 15:08:31,116.60 MiB
2025-04-09 15:08:32,116.60 MiB
2025-04-09 15:08:33,116.60 MiB
2025-04-09 15:08:34,116.60 MiB
2025-04-09 15:08:35,116.60 MiB
2025-04-09 15:08:36,116.60 MiB
2025-04-09 15:08:37,116.60 MiB
2025-04-09 15:08:38,116.60 MiB
2025-04-09 15:08:39,116.60 MiB
2025-04-09 15:08:40,132.60 MiB
2025-04-09 15:08:41,132.60 MiB
2025-04-09 15:08:42,132.60 MiB
2025-04-09 15:08:43,132.60 MiB
2025-04-09 15:08:44,132.60 MiB
2025-04-09 15:08:45,132.60 MiB
2025-04-09 15:08:46,132.60 MiB
2025-04-09 15:08:47,132.60 MiB
2025-04-09 15:08:48,132.60 MiB
2025-04-09 15:08:49,132.60 MiB
2025-04-09 15:08:50,148.60 MiB
2025-04-09 15:08:51,148.60 MiB
2025-04-09 15:08:52,148.60 MiB
2025-04-09 15:08:53,148.60 MiB
2025-04-09 15:08:54,148.60 MiB
2025-04-09 15:08:55,148.60 MiB
2025-04-09 15:08:56,148.60 MiB
2025-04-09 15:08:57,148.60 MiB
2025-04-09 15:08:58,148.60 MiB
2025-04-09 15:08:59,148.60 MiB
2025-04-09 15:09:00,168.60 MiB
2025-04-09 15:09:01,168.60 MiB
2025-04-09 15:09:02,168.60 MiB
2025-04-09 15:09:03,168.60 MiB
2025-04-09 15:09:04,168.60 MiB
2025-04-09 15:09:05,168.60 MiB
2025-04-09 15:09:06,168.60 MiB
2025-04-09 15:09:07,168.60 MiB
2025-04-09 15:09:08,168.60 MiB
2025-04-09 15:09:09,168.60 MiB
2025-04-09 15:09:10,184.60 MiB
2025-04-09 15:09:11,184.60 MiB
2025-04-09 15:09:12,184.60 MiB
2025-04-09 15:09:13,184.60 MiB
2025-04-09 15:09:14,184.60 MiB
2025-04-09 15:09:15,184.60 MiB
2025-04-09 15:09:16,184.60 MiB
2025-04-09 15:09:17,184.60 MiB
2025-04-09 15:09:18,184.60 MiB
2025-04-09 15:09:19,184.60 MiB
2025-04-09 15:09:20,200.60 MiB
2025-04-09 15:09:21,200.60 MiB
2025-04-09 15:09:22,200.60 MiB
2025-04-09 15:09:23,200.60 MiB
2025-04-09 15:09:24,200.60 MiB
2025-04-09 15:09:25,200.60 MiB
2025-04-09 15:09:26,200.60 MiB
2025-04-09 15:09:27,200.60 MiB
2025-04-09 15:09:28,200.60 MiB
2025-04-09 15:09:29,200.60 MiB
2025-04-09 15:09:30,68.07 MiB
2025-04-09 15:09:31,68.07 MiB
2025-04-09 15:09:32,68.07 MiB
2025-04-09 15:09:33,68.07 MiB
2025-04-09 15:09:34,68.07 MiB
2025-04-09 15:09:35,68.07 MiB
