"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 15:11:46,34
2025-04-09 15:11:48,34
2025-04-09 15:11:50,34
2025-04-09 15:11:52,34
2025-04-09 15:11:54,34
2025-04-09 15:11:56,34
2025-04-09 15:11:58,34
2025-04-09 15:12:00,34
2025-04-09 15:12:02,34
2025-04-09 15:12:04,34
2025-04-09 15:12:06,34
2025-04-09 15:12:08,34
2025-04-09 15:12:10,34
2025-04-09 15:12:12,34
2025-04-09 15:12:14,34
2025-04-09 15:12:16,34
2025-04-09 15:12:18,34
2025-04-09 15:12:20,36
2025-04-09 15:12:22,36
2025-04-09 15:12:24,36
2025-04-09 15:12:26,36
2025-04-09 15:12:28,36
2025-04-09 15:12:30,36
2025-04-09 15:12:32,36
2025-04-09 15:12:34,36
2025-04-09 15:12:36,36
2025-04-09 15:12:38,36
2025-04-09 15:12:40,36
2025-04-09 15:12:42,36
2025-04-09 15:12:44,36
2025-04-09 15:12:46,36
2025-04-09 15:12:48,36
2025-04-09 15:12:50,36
2025-04-09 15:12:52,36
2025-04-09 15:12:54,36
2025-04-09 15:12:56,36
2025-04-09 15:12:58,36
2025-04-09 15:13:00,36
2025-04-09 15:13:02,36
2025-04-09 15:13:04,36
2025-04-09 15:13:06,36
2025-04-09 15:13:08,36
2025-04-09 15:13:10,36
2025-04-09 15:13:12,36
2025-04-09 15:13:14,36
2025-04-09 15:13:16,36
2025-04-09 15:13:18,36
2025-04-09 15:13:20,36
2025-04-09 15:13:22,36
2025-04-09 15:13:24,36
2025-04-09 15:13:26,36
2025-04-09 15:13:28,36
2025-04-09 15:13:30,36
2025-04-09 15:13:32,36
2025-04-09 15:13:34,36
2025-04-09 15:13:36,36
2025-04-09 15:13:38,36
2025-04-09 15:13:40,36
2025-04-09 15:13:42,36
2025-04-09 15:13:44,36
2025-04-09 15:13:46,36
