"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 15:24:00,0.0137
2025-04-09 15:24:02,0.0137
2025-04-09 15:24:04,0.0137
2025-04-09 15:24:06,0.0137
2025-04-09 15:24:08,0.0137
2025-04-09 15:24:10,0.00698
2025-04-09 15:24:12,0.00698
2025-04-09 15:24:14,0.00698
2025-04-09 15:24:16,0.00698
2025-04-09 15:24:18,0.00698
2025-04-09 15:24:20,0.0104
2025-04-09 15:24:22,0.0104
2025-04-09 15:24:24,0.0104
2025-04-09 15:24:26,0.0104
2025-04-09 15:24:28,0.0104
2025-04-09 15:24:30,0.0399
2025-04-09 15:24:32,0.0399
2025-04-09 15:24:34,0.0399
2025-04-09 15:24:36,0.0399
2025-04-09 15:24:38,0.0399
2025-04-09 15:24:40,0.00168
2025-04-09 15:24:42,0.00168
2025-04-09 15:24:44,0.00168
2025-04-09 15:24:46,0.00168
2025-04-09 15:24:48,0.00168
2025-04-09 15:24:50,0.00131
2025-04-09 15:24:52,0.00131
2025-04-09 15:24:54,0.00131
2025-04-09 15:24:56,0.00131
2025-04-09 15:24:58,0.00131
2025-04-09 15:25:00,0.00166
2025-04-09 15:25:02,0.00166
2025-04-09 15:25:04,0.00166
2025-04-09 15:25:06,0.00166
2025-04-09 15:25:08,0.00166
2025-04-09 15:25:10,0.00229
2025-04-09 15:25:12,0.00229
2025-04-09 15:25:14,0.00229
2025-04-09 15:25:16,0.00229
2025-04-09 15:25:18,0.00229
2025-04-09 15:25:20,0.00327
2025-04-09 15:25:22,0.00327
2025-04-09 15:25:24,0.00327
2025-04-09 15:25:26,0.00327
2025-04-09 15:25:28,0.00327
2025-04-09 15:25:30,0.00164
2025-04-09 15:25:32,0.00164
2025-04-09 15:25:34,0.00164
2025-04-09 15:25:36,0.00164
2025-04-09 15:25:38,0.00164
2025-04-09 15:25:40,0.00197
2025-04-09 15:25:42,0.00197
2025-04-09 15:25:44,0.00197
2025-04-09 15:25:46,0.00197
2025-04-09 15:25:48,0.00197
2025-04-09 15:25:50,0.00163
2025-04-09 15:25:52,0.00163
2025-04-09 15:25:54,0.00163
2025-04-09 15:25:56,0.00163
2025-04-09 15:25:58,0.00163
2025-04-09 15:26:00,0.00289
