"Time","keycloak-metrics-https/keycloak:9000 name=G1 Concurrent GC"
2025-04-09 15:07:35,2
2025-04-09 15:07:36,2
2025-04-09 15:07:37,2
2025-04-09 15:07:38,2
2025-04-09 15:07:39,2
2025-04-09 15:07:40,2
2025-04-09 15:07:41,2
2025-04-09 15:07:42,2
2025-04-09 15:07:43,2
2025-04-09 15:07:44,2
2025-04-09 15:07:45,2
2025-04-09 15:07:46,2
2025-04-09 15:07:47,2
2025-04-09 15:07:48,2
2025-04-09 15:07:49,2
2025-04-09 15:07:50,2
2025-04-09 15:07:51,2
2025-04-09 15:07:52,2
2025-04-09 15:07:53,2
2025-04-09 15:07:54,2
2025-04-09 15:07:55,2
2025-04-09 15:07:56,2
2025-04-09 15:07:57,2
2025-04-09 15:07:58,2
2025-04-09 15:07:59,2
2025-04-09 15:08:00,2
2025-04-09 15:08:01,2
2025-04-09 15:08:02,2
2025-04-09 15:08:03,2
2025-04-09 15:08:04,2
2025-04-09 15:08:05,2
2025-04-09 15:08:06,2
2025-04-09 15:08:07,2
2025-04-09 15:08:08,2
2025-04-09 15:08:09,2
2025-04-09 15:08:10,2
2025-04-09 15:08:11,2
2025-04-09 15:08:12,2
2025-04-09 15:08:13,2
2025-04-09 15:08:14,2
2025-04-09 15:08:15,2
2025-04-09 15:08:16,2
2025-04-09 15:08:17,2
2025-04-09 15:08:18,2
2025-04-09 15:08:19,2
2025-04-09 15:08:20,2
2025-04-09 15:08:21,2
2025-04-09 15:08:22,2
2025-04-09 15:08:23,2
2025-04-09 15:08:24,2
2025-04-09 15:08:25,2
2025-04-09 15:08:26,2
2025-04-09 15:08:27,2
2025-04-09 15:08:28,2
2025-04-09 15:08:29,2
2025-04-09 15:08:30,2
2025-04-09 15:08:31,2
2025-04-09 15:08:32,2
2025-04-09 15:08:33,2
2025-04-09 15:08:34,2
2025-04-09 15:08:35,2
2025-04-09 15:08:36,2
2025-04-09 15:08:37,2
2025-04-09 15:08:38,2
2025-04-09 15:08:39,2
2025-04-09 15:08:40,2
2025-04-09 15:08:41,2
2025-04-09 15:08:42,2
2025-04-09 15:08:43,2
2025-04-09 15:08:44,2
2025-04-09 15:08:45,2
2025-04-09 15:08:46,2
2025-04-09 15:08:47,2
2025-04-09 15:08:48,2
2025-04-09 15:08:49,2
2025-04-09 15:08:50,2
2025-04-09 15:08:51,2
2025-04-09 15:08:52,2
2025-04-09 15:08:53,2
2025-04-09 15:08:54,2
2025-04-09 15:08:55,2
2025-04-09 15:08:56,2
2025-04-09 15:08:57,2
2025-04-09 15:08:58,2
2025-04-09 15:08:59,2
2025-04-09 15:09:00,2
2025-04-09 15:09:01,2
2025-04-09 15:09:02,2
2025-04-09 15:09:03,2
2025-04-09 15:09:04,2
2025-04-09 15:09:05,2
2025-04-09 15:09:06,2
2025-04-09 15:09:07,2
2025-04-09 15:09:08,2
2025-04-09 15:09:09,2
2025-04-09 15:09:10,2
2025-04-09 15:09:11,2
2025-04-09 15:09:12,2
2025-04-09 15:09:13,2
2025-04-09 15:09:14,2
2025-04-09 15:09:15,2
2025-04-09 15:09:16,2
2025-04-09 15:09:17,2
2025-04-09 15:09:18,2
2025-04-09 15:09:19,2
2025-04-09 15:09:20,2
2025-04-09 15:09:21,2
2025-04-09 15:09:22,2
2025-04-09 15:09:23,2
2025-04-09 15:09:24,2
2025-04-09 15:09:25,2
2025-04-09 15:09:26,2
2025-04-09 15:09:27,2
2025-04-09 15:09:28,2
2025-04-09 15:09:29,2
2025-04-09 15:09:30,2
2025-04-09 15:09:31,2
2025-04-09 15:09:32,2
2025-04-09 15:09:33,2
2025-04-09 15:09:34,2
2025-04-09 15:09:35,2
