"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 15:15:54,107.81 MiB
2025-04-09 15:15:55,107.81 MiB
2025-04-09 15:15:56,107.81 MiB
2025-04-09 15:15:57,107.81 MiB
2025-04-09 15:15:58,107.81 MiB
2025-04-09 15:15:59,107.81 MiB
2025-04-09 15:16:00,127.81 MiB
2025-04-09 15:16:01,127.81 MiB
2025-04-09 15:16:02,127.81 MiB
2025-04-09 15:16:03,127.81 MiB
2025-04-09 15:16:04,127.81 MiB
2025-04-09 15:16:05,127.81 MiB
2025-04-09 15:16:06,127.81 MiB
2025-04-09 15:16:07,127.81 MiB
2025-04-09 15:16:08,127.81 MiB
2025-04-09 15:16:09,127.81 MiB
2025-04-09 15:16:10,155.81 MiB
2025-04-09 15:16:11,155.81 MiB
2025-04-09 15:16:12,155.81 MiB
2025-04-09 15:16:13,155.81 MiB
2025-04-09 15:16:14,155.81 MiB
2025-04-09 15:16:15,155.81 MiB
2025-04-09 15:16:16,155.81 MiB
2025-04-09 15:16:17,155.81 MiB
2025-04-09 15:16:18,155.81 MiB
2025-04-09 15:16:19,155.81 MiB
2025-04-09 15:16:20,207.81 MiB
2025-04-09 15:16:21,207.81 MiB
2025-04-09 15:16:22,207.81 MiB
2025-04-09 15:16:23,207.81 MiB
2025-04-09 15:16:24,207.81 MiB
2025-04-09 15:16:25,207.81 MiB
2025-04-09 15:16:26,207.81 MiB
2025-04-09 15:16:27,207.81 MiB
2025-04-09 15:16:28,207.81 MiB
2025-04-09 15:16:29,207.81 MiB
2025-04-09 15:16:30,223.81 MiB
2025-04-09 15:16:31,223.81 MiB
2025-04-09 15:16:32,223.81 MiB
2025-04-09 15:16:33,223.81 MiB
2025-04-09 15:16:34,223.81 MiB
2025-04-09 15:16:35,223.81 MiB
2025-04-09 15:16:36,223.81 MiB
2025-04-09 15:16:37,223.81 MiB
2025-04-09 15:16:38,223.81 MiB
2025-04-09 15:16:39,223.81 MiB
2025-04-09 15:16:40,68.07 MiB
2025-04-09 15:16:41,68.07 MiB
2025-04-09 15:16:42,68.07 MiB
2025-04-09 15:16:43,68.07 MiB
2025-04-09 15:16:44,68.07 MiB
2025-04-09 15:16:45,68.07 MiB
2025-04-09 15:16:46,68.07 MiB
2025-04-09 15:16:47,68.07 MiB
2025-04-09 15:16:48,68.07 MiB
2025-04-09 15:16:49,68.07 MiB
2025-04-09 15:16:50,88.07 MiB
2025-04-09 15:16:51,88.07 MiB
2025-04-09 15:16:52,88.07 MiB
2025-04-09 15:16:53,88.07 MiB
2025-04-09 15:16:54,88.07 MiB
2025-04-09 15:16:55,88.07 MiB
2025-04-09 15:16:56,88.07 MiB
2025-04-09 15:16:57,88.07 MiB
2025-04-09 15:16:58,88.07 MiB
2025-04-09 15:16:59,88.07 MiB
2025-04-09 15:17:00,104.07 MiB
2025-04-09 15:17:01,104.07 MiB
2025-04-09 15:17:02,104.07 MiB
2025-04-09 15:17:03,104.07 MiB
2025-04-09 15:17:04,104.07 MiB
2025-04-09 15:17:05,104.07 MiB
2025-04-09 15:17:06,104.07 MiB
2025-04-09 15:17:07,104.07 MiB
2025-04-09 15:17:08,104.07 MiB
2025-04-09 15:17:09,104.07 MiB
2025-04-09 15:17:10,124.07 MiB
2025-04-09 15:17:11,124.07 MiB
2025-04-09 15:17:12,124.07 MiB
2025-04-09 15:17:13,124.07 MiB
2025-04-09 15:17:14,124.07 MiB
2025-04-09 15:17:15,124.07 MiB
2025-04-09 15:17:16,124.07 MiB
2025-04-09 15:17:17,124.07 MiB
2025-04-09 15:17:18,124.07 MiB
2025-04-09 15:17:19,124.07 MiB
2025-04-09 15:17:20,144.07 MiB
2025-04-09 15:17:21,144.07 MiB
2025-04-09 15:17:22,144.07 MiB
2025-04-09 15:17:23,144.07 MiB
2025-04-09 15:17:24,144.07 MiB
2025-04-09 15:17:25,144.07 MiB
2025-04-09 15:17:26,144.07 MiB
2025-04-09 15:17:27,144.07 MiB
2025-04-09 15:17:28,144.07 MiB
2025-04-09 15:17:29,144.07 MiB
2025-04-09 15:17:30,125.62 MiB
2025-04-09 15:17:31,125.62 MiB
2025-04-09 15:17:32,125.62 MiB
2025-04-09 15:17:33,125.62 MiB
2025-04-09 15:17:34,125.62 MiB
2025-04-09 15:17:35,125.62 MiB
2025-04-09 15:17:36,125.62 MiB
2025-04-09 15:17:37,125.62 MiB
2025-04-09 15:17:38,125.62 MiB
2025-04-09 15:17:39,125.62 MiB
2025-04-09 15:17:40,141.62 MiB
2025-04-09 15:17:41,141.62 MiB
2025-04-09 15:17:42,141.62 MiB
2025-04-09 15:17:43,141.62 MiB
2025-04-09 15:17:44,141.62 MiB
2025-04-09 15:17:45,141.62 MiB
2025-04-09 15:17:46,141.62 MiB
2025-04-09 15:17:47,141.62 MiB
2025-04-09 15:17:48,141.62 MiB
2025-04-09 15:17:49,141.62 MiB
2025-04-09 15:17:50,157.62 MiB
2025-04-09 15:17:51,157.62 MiB
2025-04-09 15:17:52,157.62 MiB
2025-04-09 15:17:53,157.62 MiB
2025-04-09 15:17:54,157.62 MiB
