"Time","keycloak-metrics-https/keycloak:9000 "
2025-04-09 15:24:01,228.05 MiB
2025-04-09 15:24:02,228.05 MiB
2025-04-09 15:24:03,228.05 MiB
2025-04-09 15:24:04,228.05 MiB
2025-04-09 15:24:05,228.05 MiB
2025-04-09 15:24:06,228.05 MiB
2025-04-09 15:24:07,228.05 MiB
2025-04-09 15:24:08,228.05 MiB
2025-04-09 15:24:09,228.05 MiB
2025-04-09 15:24:10,248.05 MiB
2025-04-09 15:24:11,248.05 MiB
2025-04-09 15:24:12,248.05 MiB
2025-04-09 15:24:13,248.05 MiB
2025-04-09 15:24:14,248.05 MiB
2025-04-09 15:24:15,248.05 MiB
2025-04-09 15:24:16,248.05 MiB
2025-04-09 15:24:17,248.05 MiB
2025-04-09 15:24:18,248.05 MiB
2025-04-09 15:24:19,248.05 MiB
2025-04-09 15:24:20,101.50 MiB
2025-04-09 15:24:21,101.50 MiB
2025-04-09 15:24:22,101.50 MiB
2025-04-09 15:24:23,101.50 MiB
2025-04-09 15:24:24,101.50 MiB
2025-04-09 15:24:25,101.50 MiB
2025-04-09 15:24:26,101.50 MiB
2025-04-09 15:24:27,101.50 MiB
2025-04-09 15:24:28,101.50 MiB
2025-04-09 15:24:29,101.50 MiB
2025-04-09 15:24:30,137.50 MiB
2025-04-09 15:24:31,137.50 MiB
2025-04-09 15:24:32,137.50 MiB
2025-04-09 15:24:33,137.50 MiB
2025-04-09 15:24:34,137.50 MiB
2025-04-09 15:24:35,137.50 MiB
2025-04-09 15:24:36,137.50 MiB
2025-04-09 15:24:37,137.50 MiB
2025-04-09 15:24:38,137.50 MiB
2025-04-09 15:24:39,137.50 MiB
2025-04-09 15:24:40,157.50 MiB
2025-04-09 15:24:41,157.50 MiB
2025-04-09 15:24:42,157.50 MiB
2025-04-09 15:24:43,157.50 MiB
2025-04-09 15:24:44,157.50 MiB
2025-04-09 15:24:45,157.50 MiB
2025-04-09 15:24:46,157.50 MiB
2025-04-09 15:24:47,157.50 MiB
2025-04-09 15:24:48,157.50 MiB
2025-04-09 15:24:49,157.50 MiB
2025-04-09 15:24:50,173.50 MiB
2025-04-09 15:24:51,173.50 MiB
2025-04-09 15:24:52,173.50 MiB
2025-04-09 15:24:53,173.50 MiB
2025-04-09 15:24:54,173.50 MiB
2025-04-09 15:24:55,173.50 MiB
2025-04-09 15:24:56,173.50 MiB
2025-04-09 15:24:57,173.50 MiB
2025-04-09 15:24:58,173.50 MiB
2025-04-09 15:24:59,173.50 MiB
2025-04-09 15:25:00,193.50 MiB
2025-04-09 15:25:01,193.50 MiB
2025-04-09 15:25:02,193.50 MiB
2025-04-09 15:25:03,193.50 MiB
2025-04-09 15:25:04,193.50 MiB
2025-04-09 15:25:05,193.50 MiB
2025-04-09 15:25:06,193.50 MiB
2025-04-09 15:25:07,193.50 MiB
2025-04-09 15:25:08,193.50 MiB
2025-04-09 15:25:09,193.50 MiB
2025-04-09 15:25:10,209.50 MiB
2025-04-09 15:25:11,209.50 MiB
2025-04-09 15:25:12,209.50 MiB
2025-04-09 15:25:13,209.50 MiB
2025-04-09 15:25:14,209.50 MiB
2025-04-09 15:25:15,209.50 MiB
2025-04-09 15:25:16,209.50 MiB
2025-04-09 15:25:17,209.50 MiB
2025-04-09 15:25:18,209.50 MiB
2025-04-09 15:25:19,209.50 MiB
2025-04-09 15:25:20,229.50 MiB
2025-04-09 15:25:21,229.50 MiB
2025-04-09 15:25:22,229.50 MiB
2025-04-09 15:25:23,229.50 MiB
2025-04-09 15:25:24,229.50 MiB
2025-04-09 15:25:25,229.50 MiB
2025-04-09 15:25:26,229.50 MiB
2025-04-09 15:25:27,229.50 MiB
2025-04-09 15:25:28,229.50 MiB
2025-04-09 15:25:29,229.50 MiB
2025-04-09 15:25:30,245.50 MiB
2025-04-09 15:25:31,245.50 MiB
2025-04-09 15:25:32,245.50 MiB
2025-04-09 15:25:33,245.50 MiB
2025-04-09 15:25:34,245.50 MiB
2025-04-09 15:25:35,245.50 MiB
2025-04-09 15:25:36,245.50 MiB
2025-04-09 15:25:37,245.50 MiB
2025-04-09 15:25:38,245.50 MiB
2025-04-09 15:25:39,245.50 MiB
2025-04-09 15:25:40,265.50 MiB
2025-04-09 15:25:41,265.50 MiB
2025-04-09 15:25:42,265.50 MiB
2025-04-09 15:25:43,265.50 MiB
2025-04-09 15:25:44,265.50 MiB
2025-04-09 15:25:45,265.50 MiB
2025-04-09 15:25:46,265.50 MiB
2025-04-09 15:25:47,265.50 MiB
2025-04-09 15:25:48,265.50 MiB
2025-04-09 15:25:49,265.50 MiB
2025-04-09 15:25:50,101.40 MiB
2025-04-09 15:25:51,101.40 MiB
2025-04-09 15:25:52,101.40 MiB
2025-04-09 15:25:53,101.40 MiB
2025-04-09 15:25:54,101.40 MiB
2025-04-09 15:25:55,101.40 MiB
2025-04-09 15:25:56,101.40 MiB
2025-04-09 15:25:57,101.40 MiB
2025-04-09 15:25:58,101.40 MiB
2025-04-09 15:25:59,101.40 MiB
2025-04-09 15:26:00,113.40 MiB
2025-04-09 15:26:01,113.40 MiB
